13:09:11.265 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
13:09:11.265 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
13:09:11.265 > readBuffer: address = FFF00B count = 1
13:09:11.266 > DEBUG (get_OPstate) -> Dirección: 0xFFF00B Estado leído: 0x1
13:09:27.155 > DEBUG (obtain_Vbd) -> Ejecutandose
13:09:27.155 > DEBUG (obtain_Vbd) -> logaritmo calculado
13:09:27.155 > DEBUG (obtain_Vbd) -> Vbd obtenido: 3.920734
13:09:54.552 > DEBUG (obtain_Vbd) -> Ejecutandose
13:09:54.552 > DEBUG (obtain_Vbd) -> logaritmo calculado
13:09:54.552 > DEBUG (obtain_Vbd) -> Vbd obtenido: 3.228812
13:09:54.552 > DEBUG (polarization_settling) → Channel 2
13:09:59.100 > -------------------- DATOS OBTENIDOS --------------------
13:09:59.100 > ------------------ -------------------
13:09:59.101 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
13:09:59.276 > 64,3.9208460,2.1583753,0.00,44.2615852,-0.0017652748
13:09:59.276 > 65,3.9208436,2.1581087,0.00,44.2618370,-0.0017655413
13:09:59.276 > 66,3.9207950,2.1577241,0.00,44.2616653,-0.0017659259
13:09:59.276 > 67,3.9207449,2.1568508,0.00,44.2619972,-0.0017667993
13:09:59.276 > 68,3.9208436,2.1563363,0.00,44.2636986,-0.0017673137
13:09:59.282 > 69,3.9207356,2.1562161,0.00,44.2625504,-0.0017674338
13:09:59.282 > 70,3.9207046,2.1553774,0.00,44.2630653,-0.0017682726
13:09:59.289 > 71,3.9207404,2.1551483,0.00,44.2637291,-0.0017685017
13:09:59.301 > 72,3.9208338,2.1546814,0.00,44.2653198,-0.0017689685
13:09:59.301 > 73,3.9207623,2.1541834,0.00,44.2649994,-0.0017694667
13:09:59.301 > 74,3.9207482,2.1533611,0.00,44.2656975,-0.0017702889
13:09:59.301 > 75,3.9207361,2.1532853,0.00,44.2656326,-0.0017703648
13:09:59.301 > 76,3.9207652,2.1527956,0.00,44.2664909,-0.0017708545
13:09:59.301 > 77,3.9207122,2.1522295,0.00,44.2664642,-0.0017714205
13:09:59.304 > 78,3.9207098,2.1514401,0.00,44.2672615,-0.0017722099
13:09:59.313 > 79,3.9207697,2.1513536,0.00,44.2680588,-0.0017722964
13:09:59.313 > 80,3.9207070,2.1511037,0.00,44.2675781,-0.0017725463
13:09:59.313 > 81,3.9208105,2.1505609,0.00,44.2693710,-0.0017730892
13:09:59.313 > 82,3.9208188,2.1498446,0.00,44.2702217,-0.0017738054
13:09:59.316 > 83,3.9207776,2.1495543,0.00,44.2700424,-0.0017740958
13:09:59.319 > 84,3.9207482,2.1489391,0.00,44.2703400,-0.0017747108
13:09:59.322 > 85,3.9206660,2.1487057,0.00,44.2696190,-0.0017749442
13:09:59.325 > 86,3.9207122,2.1480837,0.00,44.2708168,-0.0017755664
13:09:59.328 > 87,3.9207497,2.1472342,0.00,44.2721481,-0.0017764159
13:09:59.332 > 88,3.9207273,2.1473150,0.00,44.2717972,-0.0017763349
13:09:59.339 > 89,3.9207921,2.1466293,0.00,44.2732811,-0.0017770207
13:09:59.340 > 90,3.9207890,2.1464167,0.00,44.2734718,-0.0017772333
13:09:59.340 > 91,3.9206893,2.1457126,0.00,44.2730331,-0.0017779374
13:09:59.340 > 92,3.9206772,2.1454372,0.00,44.2731781,-0.0017782128
13:09:59.343 > 93,3.9207277,2.1448791,0.00,44.2743607,-0.0017787709
13:09:59.346 > 94,3.9208236,2.1445518,0.00,44.2758369,-0.0017790983
13:09:59.346 > 95,3.9208548,2.1440148,0.00,44.2767677,-0.0017796352
13:09:59.346 > 96,3.9207795,2.1435709,0.00,44.2763443,-0.0017800791
13:09:59.346 > 97,3.9208057,2.1431603,0.00,44.2770882,-0.0017804897
13:09:59.356 > 98,3.9207380,2.1426585,0.00,44.2768135,-0.0017809916
13:09:59.359 > 99,3.9207435,2.1423655,0.00,44.2771873,-0.0017812846
13:09:59.362 > 100,3.9208291,2.1417284,0.00,44.2788658,-0.0017819216
