18:47:15.931 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
18:47:15.932 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
18:47:31.821 > DEBUG (obtain_Vbd) -> Ejecutandose
18:47:31.825 > DEBUG (obtain_Vbd) -> logaritmo calculado
18:47:31.825 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.436687
18:47:31.826 > DEBUG (polarization_settling) → Channel 1
18:47:50.318 > DEBUG (obtain_Vbd) -> Ejecutandose
18:47:50.322 > DEBUG (obtain_Vbd) -> logaritmo calculado
18:47:50.322 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.434025
18:47:50.324 > DEBUG (polarization_settling) → Channel 2
18:48:22.447 > -------------------- DATOS OBTENIDOS --------------------
18:48:22.447 > ------------------ -------------------
18:48:22.447 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
18:48:22.447 > 1,2.3002875,0.6318149,0.00,23.2702084,0.0000257442
18:48:22.451 > 2,2.3017530,0.6318223,0.00,23.2874832,0.0000257516
18:48:22.453 > 3,2.3025472,0.6320796,0.00,23.2965775,0.0000260089
18:48:22.455 > 4,2.3031993,0.6322045,0.00,23.3041363,0.0000261338
18:48:22.458 > 5,2.3038180,0.6322199,0.00,23.3114166,0.0000261492
18:48:22.461 > 6,2.3045130,0.6324426,0.00,23.3193779,0.0000263719
18:48:22.463 > 7,2.3051620,0.6326133,0.00,23.3268528,0.0000265426
18:48:22.466 > 8,2.3057821,0.6326358,0.00,23.3341427,0.0000265651
18:48:22.468 > 9,2.3063929,0.6328949,0.00,23.3410721,0.0000268242
18:48:22.471 > 10,2.3071709,0.6330436,0.00,23.3500900,0.0000269729
18:48:22.473 > 11,2.3076849,0.6332237,0.00,23.3559647,0.0000271530
18:48:22.476 > 12,2.3082004,0.6332663,0.00,23.3619995,0.0000271956
18:48:22.479 > 13,2.3088565,0.6333715,0.00,23.3696251,0.0000273008
18:48:22.481 > 14,2.3096218,0.6335076,0.00,23.3785076,0.0000274369
18:48:22.484 > 15,2.3101456,0.6335998,0.00,23.3845882,0.0000275291
18:48:22.486 > 16,2.3107471,0.6338149,0.00,23.3914566,0.0000277442
18:48:22.489 > 17,2.3114712,0.6338944,0.00,23.3999119,0.0000278237
18:48:22.491 > 18,2.3119922,0.6340708,0.00,23.4058685,0.0000280001
18:48:22.494 > 19,2.3126040,0.6340904,0.00,23.4130630,0.0000280197
18:48:22.496 > 20,2.3132498,0.6343776,0.00,23.4203777,0.0000283069
18:48:22.500 > 21,2.3137841,0.6344412,0.00,23.4266129,0.0000283705
18:48:22.502 > 22,2.3145020,0.6347354,0.00,23.4347687,0.0000286647
18:48:22.504 > 23,2.3150718,0.6347981,0.00,23.4414215,0.0000287274
18:48:22.506 > 24,2.3156924,0.6350287,0.00,23.4484997,0.0000289580
18:48:22.509 > 25,2.3163140,0.6350867,0.00,23.4557686,0.0000290160
18:48:22.511 > 26,2.3169539,0.6353164,0.00,23.4630737,0.0000292457
18:48:22.514 > 27,2.3175311,0.6353383,0.00,23.4698582,0.0000292676
18:48:22.516 > 28,2.3182323,0.6357023,0.00,23.4777451,0.0000296316
18:48:22.519 > 29,2.3187761,0.6357715,0.00,23.4840851,0.0000297008
18:48:22.522 > 30,2.3194773,0.6358856,0.00,23.4922352,0.0000298149
18:48:22.524 > 31,2.3199646,0.6360890,0.00,23.4977684,0.0000300183
18:48:22.527 > 32,2.3206668,0.6363229,0.00,23.5058022,0.0000302522
18:48:22.530 > 33,2.3212781,0.6364352,0.00,23.5128918,0.0000303645
18:48:22.532 > 34,2.3218889,0.6367195,0.00,23.5197983,0.0000306488
18:48:22.535 > 35,2.3223553,0.6367981,0.00,23.5252132,0.0000307274
18:48:22.537 > 36,2.3230691,0.6370035,0.00,23.5334167,0.0000309328
18:48:22.540 > 37,2.3237815,0.6372177,0.00,23.5415916,0.0000311470
18:48:22.543 > 38,2.3244073,0.6372598,0.00,23.5489292,0.0000311891
18:48:22.545 > 39,2.3248942,0.6375170,0.00,23.5544014,0.0000314463
18:48:22.548 > 40,2.3254602,0.6377780,0.00,23.5608006,0.0000317073
18:48:22.551 > 41,2.3262496,0.6377804,0.00,23.5701084,0.0000317097
18:48:22.553 > 42,2.3266206,0.6381452,0.00,23.5741005,0.0000320745
18:48:22.556 > 43,2.3274055,0.6383463,0.00,23.5831451,0.0000322756
18:48:22.558 > 44,2.3279121,0.6385517,0.00,23.5889034,0.0000324810
18:48:22.561 > 45,2.3286912,0.6385984,0.00,23.5980415,0.0000325277
18:48:22.564 > 46,2.3292568,0.6388501,0.00,23.6044483,0.0000327794
18:48:22.567 > 47,2.3298292,0.6391345,0.00,23.6108990,0.0000330638
18:48:22.569 > 48,2.3303714,0.6394076,0.00,23.6170063,0.0000333369
18:48:22.572 > 49,2.3310010,0.6393819,0.00,23.6244583,0.0000333112
18:48:22.574 > 50,2.3316746,0.6397210,0.00,23.6320457,0.0000336503
18:48:22.577 > 51,2.3322105,0.6399161,0.00,23.6381607,0.0000338454
18:48:22.579 > 52,2.3329492,0.6401948,0.00,23.6465797,0.0000341241
18:48:22.583 > 53,2.3335173,0.6404020,0.00,23.6530628,0.0000343313
18:48:22.585 > 54,2.3340464,0.6405901,0.00,23.6591034,0.0000345194
18:48:22.588 > 55,2.3346765,0.6408618,0.00,23.6662483,0.0000347911
18:48:22.590 > 56,2.3352709,0.6411102,0.00,23.6729984,0.0000350395
18:48:22.593 > 57,2.3360450,0.6412028,0.00,23.6820297,0.0000351321
18:48:22.595 > 58,2.3366358,0.6415176,0.00,23.6886654,0.0000354469
18:48:22.598 > 59,2.3371532,0.6417758,0.00,23.6944962,0.0000357051
18:48:22.601 > 60,2.3377864,0.6420082,0.00,23.7017193,0.0000359375
18:48:22.603 > 61,2.3383777,0.6423132,0.00,23.7083721,0.0000362425
18:48:22.605 > 62,2.3390174,0.6424680,0.00,23.7157536,0.0000363973
18:48:22.608 > 63,2.3396544,0.6427566,0.00,23.7229614,0.0000366859
18:48:22.611 > 64,2.3401644,0.6429863,0.00,23.7287369,0.0000369156
18:48:22.613 > 65,2.3409417,0.6434320,0.00,23.7374344,0.0000373613
18:48:22.616 > 66,2.3414698,0.6436650,0.00,23.7434158,0.0000375943
18:48:22.619 > 67,2.3421209,0.6438296,0.00,23.7509232,0.0000377589
18:48:22.621 > 68,2.3426232,0.6440845,0.00,23.7565784,0.0000380138
18:48:22.623 > 69,2.3433220,0.6443858,0.00,23.7645016,0.0000383151
18:48:22.626 > 70,2.3439143,0.6446603,0.00,23.7711983,0.0000385896
18:48:22.628 > 71,2.3445008,0.6449545,0.00,23.7778053,0.0000388838
18:48:22.631 > 72,2.3451903,0.6452745,0.00,23.7856007,0.0000392038
18:48:22.634 > 73,2.3458765,0.6456032,0.00,23.7933483,0.0000395325
18:48:22.636 > 74,2.3463678,0.6458895,0.00,23.7988434,0.0000398188
18:48:22.639 > 75,2.3468852,0.6462169,0.00,23.8045998,0.0000401462
18:48:22.641 > 76,2.3475199,0.6465317,0.00,23.8117542,0.0000404610
18:48:22.644 > 77,2.3481958,0.6467904,0.00,23.8194542,0.0000407197
18:48:22.647 > 78,2.3488212,0.6471468,0.00,23.8264542,0.0000410761
18:48:22.650 > 79,2.3494427,0.6474644,0.00,23.8334503,0.0000413937
18:48:22.652 > 80,2.3500710,0.6477717,0.00,23.8405361,0.0000417010
18:48:22.655 > 81,2.3506792,0.6482516,0.00,23.8472042,0.0000421809
18:48:22.657 > 82,2.3512802,0.6484639,0.00,23.8540688,0.0000423932
18:48:22.660 > 83,2.3518624,0.6488138,0.00,23.8605690,0.0000427431
18:48:22.662 > 84,2.3524392,0.6491145,0.00,23.8670540,0.0000430439
18:48:22.665 > 85,2.3531005,0.6495696,0.00,23.8743763,0.0000434989
18:48:22.667 > 86,2.3536739,0.6498451,0.00,23.8808479,0.0000437744
18:48:22.669 > 87,2.3543177,0.6502119,0.00,23.8880539,0.0000441412
18:48:22.672 > 88,2.3549922,0.6507203,0.00,23.8954735,0.0000446496
18:48:22.674 > 89,2.3556561,0.6511445,0.00,23.9028606,0.0000450738
18:48:22.677 > 90,2.3561769,0.6514714,0.00,23.9086571,0.0000454007
18:48:22.680 > 91,2.3567667,0.6517867,0.00,23.9152813,0.0000457160
18:48:22.682 > 92,2.3573339,0.6522713,0.00,23.9214611,0.0000462006
18:48:22.685 > 93,2.3579290,0.6526244,0.00,23.9281082,0.0000465537
18:48:22.695 > 94,2.3586180,0.6529126,0.00,23.9359303,0.0000468419
18:48:22.701 > 95,2.3592844,0.6534790,0.00,23.9431953,0.0000474083
18:48:22.701 > 96,2.3599515,0.6540416,0.00,23.9504719,0.0000479709
18:48:22.701 > 97,2.3605099,0.6544042,0.00,23.9566746,0.0000483335
18:48:22.706 > 98,2.3610725,0.6549402,0.00,23.9627476,0.0000488695
18:48:22.706 > 99,2.3616817,0.6552732,0.00,23.9695816,0.0000492025
18:48:22.706 > 100,2.3623598,0.6556474,0.00,23.9771862,0.0000495767
18:48:22.724 > 101,2.3630314,0.6562882,0.00,23.9844322,0.0000502175
18:48:22.724 > 102,2.3634598,0.6568065,0.00,23.9889412,0.0000507358
18:48:22.724 > 103,2.3641045,0.6572447,0.00,23.9960842,0.0000511740
18:48:22.724 > 104,2.3647640,0.6578228,0.00,24.0032520,0.0000517522
18:48:22.724 > 105,2.3653252,0.6582223,0.00,24.0094509,0.0000521516
18:48:22.724 > 106,2.3660522,0.6588331,0.00,24.0173836,0.0000527624
18:48:22.724 > 107,2.3666270,0.6592817,0.00,24.0236912,0.0000532110
18:48:22.759 > 108,2.3671503,0.6599753,0.00,24.0291328,0.0000539047
18:48:22.759 > 109,2.3678665,0.6604614,0.00,24.0370712,0.0000543907
18:48:22.759 > 110,2.3684418,0.6611527,0.00,24.0431290,0.0000550820
18:48:22.759 > 111,2.3691957,0.6618154,0.00,24.0513229,0.0000557447
18:48:22.759 > 112,2.3696396,0.6622612,0.00,24.0560894,0.0000561905
18:48:22.759 > 113,2.3703043,0.6629230,0.00,24.0632343,0.0000568523
18:48:22.759 > 114,2.3709474,0.6635161,0.00,24.0701942,0.0000574454
18:48:22.759 > 115,2.3714550,0.6640868,0.00,24.0755806,0.0000580161
18:48:22.759 > 116,2.3720818,0.6648244,0.00,24.0821991,0.0000587537
18:48:22.759 > 117,2.3727767,0.6655493,0.00,24.0896339,0.0000594786
18:48:22.759 > 118,2.3733835,0.6661714,0.00,24.0961342,0.0000601007
18:48:22.759 > 119,2.3739278,0.6667047,0.00,24.1019936,0.0000606340
18:48:22.759 > 120,2.3745663,0.6676401,0.00,24.1085415,0.0000615695
18:48:22.790 > 121,2.3751125,0.6682286,0.00,24.1143646,0.0000621579
18:48:22.790 > 122,2.3758583,0.6690401,0.00,24.1223068,0.0000629694
18:48:22.790 > 123,2.3763180,0.6698998,0.00,24.1268253,0.0000638291
18:48:22.790 > 124,2.3770242,0.6706159,0.00,24.1344013,0.0000645452
18:48:22.790 > 125,2.3777273,0.6714948,0.00,24.1417713,0.0000654241
18:48:22.790 > 126,2.3781996,0.6721631,0.00,24.1466389,0.0000660924
18:48:22.790 > 127,2.3787241,0.6729232,0.00,24.1520271,0.0000668525
18:48:22.790 > 128,2.3793743,0.6737890,0.00,24.1587849,0.0000677183
18:48:22.790 > 129,2.3799865,0.6746885,0.00,24.1650600,0.0000686178
18:48:22.790 > 130,2.3807147,0.6756468,0.00,24.1726398,0.0000695761
18:48:22.790 > 131,2.3811800,0.6766515,0.00,24.1770725,0.0000705808
18:48:22.790 > 132,2.3818855,0.6773068,0.00,24.1847038,0.0000712361
