22:52:53.491 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
22:52:53.492 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
22:53:09.364 > DEBUG (obtain_Vbd) -> Ejecutandose
22:53:09.368 > DEBUG (obtain_Vbd) -> logaritmo calculado
22:53:09.368 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.465733
22:53:09.369 > DEBUG (polarization_settling) → Channel 1
22:53:28.142 > DEBUG (obtain_Vbd) -> Ejecutandose
22:53:28.145 > DEBUG (obtain_Vbd) -> logaritmo calculado
22:53:28.146 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.471529
22:53:28.152 > DEBUG (polarization_settling) → Channel 2
22:54:01.836 > -------------------- DATOS OBTENIDOS --------------------
22:54:01.837 > ------------------ -------------------
22:54:01.837 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
22:54:01.837 > 1,2.3311796,0.6324861,0.00,23.6345882,0.0000256698
22:54:01.839 > 2,2.3324504,0.6326746,0.00,23.6493759,0.0000258583
22:54:01.842 > 3,2.3332624,0.6326619,0.00,23.6589661,0.0000258456
22:54:01.844 > 4,2.3338897,0.6329033,0.00,23.6661091,0.0000260870
22:54:01.847 > 5,2.3345282,0.6329903,0.00,23.6735477,0.0000261740
22:54:01.849 > 6,2.3351774,0.6331718,0.00,23.6810131,0.0000263555
22:54:01.852 > 7,2.3358798,0.6332275,0.00,23.6892395,0.0000264112
22:54:01.855 > 8,2.3365235,0.6334983,0.00,23.6965466,0.0000266820
22:54:01.857 > 9,2.3372545,0.6335539,0.00,23.7051067,0.0000267376
22:54:01.860 > 10,2.3377054,0.6337218,0.00,23.7102470,0.0000269055
22:54:01.863 > 11,2.3384533,0.6338341,0.00,23.7189503,0.0000270178
22:54:01.865 > 12,2.3390319,0.6340263,0.00,23.7255726,0.0000272101
22:54:01.868 > 13,2.3395464,0.6340862,0.00,23.7315769,0.0000272699
22:54:01.871 > 14,2.3403809,0.6342532,0.00,23.7412415,0.0000274369
22:54:01.874 > 15,2.3409665,0.6343158,0.00,23.7480793,0.0000274996
22:54:01.877 > 16,2.3415396,0.6345708,0.00,23.7545719,0.0000277545
22:54:01.879 > 17,2.3421125,0.6346372,0.00,23.7612591,0.0000278209
22:54:01.882 > 18,2.3428819,0.6347644,0.00,23.7701969,0.0000279481
