18:50:12.778 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
18:50:12.778 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
18:50:28.670 > DEBUG (obtain_Vbd) -> Ejecutandose
18:50:28.674 > DEBUG (obtain_Vbd) -> logaritmo calculado
18:50:28.674 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.430147
18:50:28.674 > DEBUG (polarization_settling) → Channel 1
18:50:47.169 > DEBUG (obtain_Vbd) -> Ejecutandose
18:50:47.173 > DEBUG (obtain_Vbd) -> logaritmo calculado
18:50:47.173 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.441380
18:50:47.176 > DEBUG (polarization_settling) → Channel 2
18:51:19.459 > -------------------- DATOS OBTENIDOS --------------------
18:51:19.459 > ------------------ -------------------
18:51:19.459 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
18:51:19.459 > 1,2.3011670,0.6317952,0.00,23.2806053,0.0000257208
18:51:19.462 > 2,2.3024518,0.6318823,0.00,23.2956657,0.0000258078
18:51:19.464 > 3,2.3032942,0.6320366,0.00,23.3054371,0.0000259621
18:51:19.467 > 4,2.3038135,0.6321984,0.00,23.3113899,0.0000261239
18:51:19.469 > 5,2.3046238,0.6323715,0.00,23.3207645,0.0000262970
18:51:19.472 > 6,2.3051519,0.6325062,0.00,23.3268509,0.0000264317
18:51:19.474 > 7,2.3059597,0.6326751,0.00,23.3361988,0.0000266006
18:51:19.477 > 8,2.3064523,0.6327518,0.00,23.3419266,0.0000266773
18:51:19.480 > 9,2.3070931,0.6328734,0.00,23.3493576,0.0000267989
18:51:19.482 > 10,2.3077974,0.6330380,0.00,23.3574905,0.0000269635
18:51:19.485 > 11,2.3084922,0.6330473,0.00,23.3656731,0.0000269729
18:51:19.487 > 12,2.3090553,0.6332527,0.00,23.3720989,0.0000271782
18:51:19.490 > 13,2.3095889,0.6334547,0.00,23.3781796,0.0000273803
