22:19:08.587 > DEBUG (obtain_Vbd) -> Ejecutandose
22:19:08.594 > DEBUG (obtain_Vbd) -> logaritmo calculado
22:19:08.594 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.470613
22:19:08.594 > DEBUG (polarization_settling) → Channel 1
22:19:27.361 > DEBUG (obtain_Vbd) -> Ejecutandose
22:19:27.365 > DEBUG (obtain_Vbd) -> logaritmo calculado
22:19:27.366 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.470575
22:19:27.366 > DEBUG (polarization_settling) → Channel 2
22:20:01.006 > -------------------- DATOS OBTENIDOS --------------------
22:20:01.014 > ------------------ -------------------
22:20:01.014 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
22:20:01.207 > 69,2.3802147,0.6455196,0.00,24.1992073,0.0000386593
22:20:01.216 > 70,2.3808308,0.6457754,0.00,24.2062035,0.0000389151
22:20:01.216 > 71,2.3813837,0.6461692,0.00,24.2123089,0.0000393089
22:20:01.216 > 72,2.3820562,0.6464821,0.00,24.2199135,0.0000396218
22:20:01.216 > 73,2.3826590,0.6468072,0.00,24.2266788,0.0000399469
22:20:01.228 > 74,2.3832259,0.6470317,0.00,24.2331314,0.0000401714
22:20:01.228 > 75,2.3838120,0.6473442,0.00,24.2397137,0.0000404839
22:20:01.228 > 76,2.3844590,0.6476762,0.00,24.2469959,0.0000408160
22:20:01.230 > 77,2.3852060,0.6478840,0.00,24.2555847,0.0000410237
22:20:01.233 > 78,2.3857644,0.6482137,0.00,24.2618237,0.0000413534
22:20:01.235 > 79,2.3863606,0.6487572,0.00,24.2682858,0.0000418969
22:20:01.238 > 80,2.3870764,0.6491108,0.00,24.2763538,0.0000422505
22:20:01.240 > 81,2.3875263,0.6493363,0.00,24.2814236,0.0000424760
22:20:01.296 > 82,2.3881929,0.6498966,0.00,24.2886944,0.0000430363
22:20:01.296 > 83,2.3887823,0.6500963,0.00,24.2954350,0.0000432360
22:20:01.296 > 84,2.3893883,0.6504111,0.00,24.3022518,0.0000435508
22:20:01.296 > 85,2.3900104,0.6507301,0.00,24.3092537,0.0000438698
22:20:01.296 > 86,2.3906600,0.6512320,0.00,24.3163872,0.0000443717
22:20:01.296 > 87,2.3913369,0.6515749,0.00,24.3240108,0.0000447146
22:20:01.296 > 88,2.3918674,0.6521006,0.00,24.3297138,0.0000452403
22:20:01.296 > 89,2.3925147,0.6523550,0.00,24.3370800,0.0000454947
22:20:01.296 > 90,2.3930700,0.6528012,0.00,24.3431587,0.0000459409
22:20:01.296 > 91,2.3935971,0.6530992,0.00,24.3490620,0.0000462389
22:20:01.296 > 92,2.3943412,0.6536338,0.00,24.3572769,0.0000467736
22:20:01.296 > 93,2.3949273,0.6540459,0.00,24.3637543,0.0000471856
22:20:01.296 > 94,2.3955555,0.6544860,0.00,24.3707027,0.0000476257
22:20:01.296 > 95,2.3962061,0.6548897,0.00,24.3779507,0.0000480294
22:20:01.296 > 96,2.3968146,0.6554033,0.00,24.3845863,0.0000485430
22:20:01.296 > 97,2.3972380,0.6558663,0.00,24.3890934,0.0000490060
22:20:01.296 > 98,2.3979695,0.6564215,0.00,24.3971367,0.0000495612
22:20:01.335 > 99,2.3986917,0.6568621,0.00,24.4051914,0.0000500019
22:20:01.335 > 100,2.3991828,0.6573555,0.00,24.4104652,0.0000504953
22:20:01.335 > 101,2.3999336,0.6577887,0.00,24.4188633,0.0000509284
22:20:01.335 > 102,2.4005620,0.6583626,0.00,24.4256725,0.0000515023
22:20:01.335 > 103,2.4010589,0.6588719,0.00,24.4309959,0.0000520117
22:20:01.335 > 104,2.4015808,0.6594440,0.00,24.4365520,0.0000525838
22:20:01.335 > 105,2.4022028,0.6599917,0.00,24.4433117,0.0000531315
22:20:01.335 > 106,2.4028938,0.6604417,0.00,24.4509869,0.0000535814
22:20:01.335 > 107,2.4035518,0.6611143,0.00,24.4580402,0.0000542540
22:20:01.335 > 108,2.4041445,0.6616447,0.00,24.4644737,0.0000547844
22:20:01.335 > 109,2.4047287,0.6622958,0.00,24.4706783,0.0000554355
22:20:01.335 > 110,2.4052703,0.6627921,0.00,24.4765434,0.0000559318
22:20:01.452 > 111,2.4060071,0.6635596,0.00,24.4844265,0.0000566993
22:20:01.452 > 112,2.4066637,0.6639909,0.00,24.4917164,0.0000571306
22:20:01.452 > 113,2.4071772,0.6648833,0.00,24.4968357,0.0000580230
22:20:01.452 > 114,2.4078298,0.6655133,0.00,24.5038700,0.0000586531
22:20:01.452 > 115,2.4084702,0.6660962,0.00,24.5108109,0.0000592359
22:20:01.452 > 116,2.4089925,0.6667669,0.00,24.5162659,0.0000599066
22:20:01.452 > 117,2.4096694,0.6673520,0.00,24.5236340,0.0000604917
22:20:01.452 > 118,2.4102986,0.6682075,0.00,24.5301552,0.0000613472
22:20:01.452 > 119,2.4108734,0.6689615,0.00,24.5361423,0.0000621012
22:20:01.452 > 120,2.4115698,0.6696196,0.00,24.5436649,0.0000627593
22:20:01.452 > 121,2.4120581,0.6705195,0.00,24.5484772,0.0000636593
22:20:01.452 > 122,2.4126437,0.6712590,0.00,24.5546055,0.0000643987
22:20:01.452 > 123,2.4132514,0.6719760,0.00,24.5610218,0.0000651158
22:20:01.452 > 124,2.4138510,0.6728910,0.00,24.5671310,0.0000660307
22:20:01.452 > 125,2.4145942,0.6738386,0.00,24.5748997,0.0000669783
22:20:01.452 > 126,2.4151895,0.6746576,0.00,24.5810604,0.0000677973
22:20:01.452 > 127,2.4157560,0.6754579,0.00,24.5869007,0.0000685976
22:20:01.452 > 128,2.4164264,0.6762310,0.00,24.5939941,0.0000693707
22:20:01.452 > 129,2.4169436,0.6775047,0.00,24.5987549,0.0000706444
22:20:01.452 > 130,2.4176331,0.6782166,0.00,24.6061401,0.0000713563
22:20:01.452 > 131,2.4182763,0.6792446,0.00,24.6126461,0.0000723844
22:20:01.452 > 132,2.4188099,0.6802760,0.00,24.6178551,0.0000734158
22:20:01.452 > 133,2.4193566,0.6812180,0.00,24.6233139,0.0000743577
22:20:01.452 > 134,2.4199815,0.6823906,0.00,24.6294498,0.0000755303
22:20:01.452 > 135,2.4207168,0.6834398,0.00,24.6370201,0.0000765795
22:20:01.452 > 136,2.4212229,0.6845217,0.00,24.6418533,0.0000776614
22:20:01.452 > 137,2.4218030,0.6853720,0.00,24.6478004,0.0000785117
22:20:01.452 > 138,2.4224887,0.6867523,0.00,24.6544380,0.0000798920
22:20:01.452 > 139,2.4230456,0.6879520,0.00,24.6597462,0.0000810918
22:20:01.452 > 140,2.4236729,0.6891751,0.00,24.6658592,0.0000823149
22:20:01.452 > 141,2.4243586,0.6905657,0.00,24.6724854,0.0000837054
22:20:01.452 > 142,2.4248192,0.6917103,0.00,24.6767159,0.0000848500
22:20:01.452 > 143,2.4254689,0.6932683,0.00,24.6827412,0.0000864080
22:20:01.452 > 144,2.4261925,0.6944344,0.00,24.6900501,0.0000875741
22:20:01.452 > 145,2.4267428,0.6957020,0.00,24.6952076,0.0000888417
22:20:01.452 > 146,2.4273562,0.6971154,0.00,24.7009583,0.0000902551
22:20:01.452 > 147,2.4278829,0.6986921,0.00,24.7055130,0.0000918319
22:20:01.452 > 148,2.4284911,0.7003924,0.00,24.7109013,0.0000935321
22:20:01.452 > 149,2.4292157,0.7015945,0.00,24.7181835,0.0000947342
22:20:01.498 > 150,2.4297273,0.7032563,0.00,24.7224731,0.0000963960
22:20:01.498 > 151,2.4303596,0.7051820,0.00,24.7279072,0.0000983217
22:20:01.498 > 152,2.4310296,0.7068097,0.00,24.7340984,0.0000999494
22:20:01.498 > 153,2.4315851,0.7084299,0.00,24.7389488,0.0001015697
22:20:01.498 > 154,2.4322488,0.7101578,0.00,24.7449608,0.0001032975
22:20:01.498 > 155,2.4326651,0.7118716,0.00,24.7480698,0.0001050113
22:20:01.498 > 156,2.4334280,0.7137846,0.00,24.7550602,0.0001069243
22:20:01.498 > 157,2.4341478,0.7155845,0.00,24.7616577,0.0001087242
22:20:01.498 > 158,2.4346702,0.7178815,0.00,24.7654076,0.0001110212
22:20:01.498 > 159,2.4352722,0.7199545,0.00,24.7703285,0.0001130942
22:20:01.498 > 160,2.4358284,0.7218876,0.00,24.7748585,0.0001150274
22:20:01.498 > 161,2.4364393,0.7241786,0.00,24.7796555,0.0001173183
22:20:01.498 > 162,2.4369717,0.7263452,0.00,24.7836590,0.0001194849
22:20:01.498 > 163,2.4376400,0.7284415,0.00,24.7893391,0.0001215813
22:20:01.498 > 164,2.4382350,0.7310104,0.00,24.7936592,0.0001241501
22:20:01.518 > 165,2.4387429,0.7332246,0.00,24.7973232,0.0001263643
22:20:01.518 > 166,2.4393528,0.7357509,0.00,24.8018627,0.0001288906
22:20:01.518 > 167,2.4401836,0.7381260,0.00,24.8091679,0.0001312658
22:20:01.518 > 168,2.4407723,0.7407533,0.00,24.8133507,0.0001338930
22:20:01.518 > 169,2.4413004,0.7437351,0.00,24.8164482,0.0001368748
22:20:01.518 > 170,2.4419830,0.7461884,0.00,24.8219223,0.0001393281
22:20:01.518 > 171,2.4424922,0.7491421,0.00,24.8248272,0.0001422818
22:20:01.539 > 172,2.4430943,0.7521226,0.00,24.8287964,0.0001452623
22:20:01.539 > 173,2.4437950,0.7548485,0.00,24.8341961,0.0001479883
22:20:01.539 > 174,2.4443099,0.7577504,0.00,24.8372231,0.0001508901
22:20:01.539 > 175,2.4450190,0.7611536,0.00,24.8420105,0.0001542934
22:20:01.539 > 176,2.4455476,0.7643997,0.00,24.8448353,0.0001575394
22:20:01.539 > 177,2.4462373,0.7672258,0.00,24.8500023,0.0001603655
22:20:01.539 > 178,2.4468865,0.7709910,0.00,24.8537064,0.0001641307
22:20:01.539 > 179,2.4474788,0.7742736,0.00,24.8572426,0.0001674134
22:20:01.548 > 180,2.4481449,0.7777082,0.00,24.8614922,0.0001708479
22:20:01.560 > 181,2.4487090,0.7812663,0.00,24.8644085,0.0001744060
22:20:01.560 > 182,2.4493020,0.7847813,0.00,24.8677101,0.0001779210
22:20:01.560 > 183,2.4498105,0.7885194,0.00,24.8697815,0.0001816592
22:20:01.560 > 184,2.4505148,0.7924227,0.00,24.8739872,0.0001855624
22:20:01.560 > 185,2.4512067,0.7962455,0.00,24.8781338,0.0001893852
22:20:01.560 > 186,2.4517736,0.7998274,0.00,24.8810577,0.0001929671
22:20:01.584 > 187,2.4522402,0.8040950,0.00,24.8820801,0.0001972348
22:20:01.584 > 188,2.4530046,0.8080769,0.00,24.8869133,0.0002012166
22:20:01.584 > 189,2.4535570,0.8121924,0.00,24.8891068,0.0002053322
22:20:01.584 > 190,2.4541698,0.8161911,0.00,24.8921337,0.0002093309
22:20:01.584 > 191,2.4548345,0.8204971,0.00,24.8954506,0.0002136368
22:20:01.584 > 192,2.4554017,0.8248349,0.00,24.8975849,0.0002179746
22:20:01.584 > 193,2.4560032,0.8294122,0.00,24.8998737,0.0002225519
22:20:01.584 > 194,2.4565794,0.8339006,0.00,24.9019566,0.0002270403
22:20:01.718 > 195,2.4571741,0.8384165,0.00,24.9042263,0.0002315562
22:20:01.718 > 196,2.4578631,0.8429947,0.00,24.9075432,0.0002361345
22:20:01.718 > 197,2.4584131,0.8481042,0.00,24.9086666,0.0002412440
22:20:01.718 > 198,2.4590366,0.8522568,0.00,24.9116592,0.0002453965
22:20:01.718 > 199,2.4597147,0.8570333,0.00,24.9146385,0.0002501730
22:20:01.718 > 200,2.4603186,0.8619099,0.00,24.9166412,0.0002550496
22:20:01.718 > 201,2.4609833,0.8668548,0.00,24.9192867,0.0002599946
22:20:01.718 > 202,2.4614799,0.8718002,0.00,24.9199505,0.0002649400
22:20:01.718 > 203,2.4622307,0.8768373,0.00,24.9235153,0.0002699770
22:20:01.718 > 204,2.4626937,0.8819594,0.00,24.9235973,0.0002750992
22:20:01.718 > 205,2.4633420,0.8868309,0.00,24.9261265,0.0002799706
22:20:01.718 > 206,2.4639366,0.8917229,0.00,24.9280014,0.0002848626
22:20:01.718 > 207,2.4645543,0.8967464,0.00,24.9300137,0.0002898861
22:20:01.718 > 208,2.4651897,0.9020562,0.00,24.9319305,0.0002951959
22:20:01.718 > 209,2.4657125,0.9074622,0.00,24.9324207,0.0003006020
22:20:01.718 > 210,2.4664633,0.9125087,0.00,24.9359760,0.0003056484
22:20:01.718 > 211,2.4669619,0.9178824,0.00,24.9362125,0.0003110222
22:20:01.718 > 212,2.4675133,0.9237951,0.00,24.9365082,0.0003169348
22:20:01.718 > 213,2.4682093,0.9291226,0.00,24.9391193,0.0003222623
22:20:01.718 > 214,2.4688053,0.9342135,0.00,24.9408035,0.0003273532
22:20:01.718 > 215,2.4694667,0.9397351,0.00,24.9428062,0.0003328748
22:20:01.718 > 216,2.4700046,0.9453610,0.00,24.9432411,0.0003385007
22:20:01.718 > 217,2.4706194,0.9508966,0.00,24.9446793,0.0003440364
22:20:01.718 > 218,2.4711542,0.9566273,0.00,24.9449673,0.0003497670
22:20:01.718 > 219,2.4718161,0.9620273,0.00,24.9471035,0.0003551670
22:20:01.718 > 220,2.4723959,0.9681514,0.00,24.9475098,0.0003612911
22:20:01.718 > 221,2.4730065,0.9732577,0.00,24.9493504,0.0003663974
22:20:01.718 > 222,2.4736981,0.9787966,0.00,24.9516907,0.0003719363
22:20:01.718 > 223,2.4742296,0.9847303,0.00,24.9517288,0.0003778700
22:20:01.718 > 224,2.4748464,0.9904292,0.00,24.9530163,0.0003835689
22:20:01.718 > 225,2.4754736,0.9962885,0.00,24.9542637,0.0003894282
22:20:01.718 > 226,2.4760766,1.0019121,0.00,24.9554672,0.0003950518
22:20:01.718 > 227,2.4766791,1.0075192,0.00,24.9566860,0.0004006590
22:20:01.718 > 228,2.4773095,1.0133889,0.00,24.9579563,0.0004065286
22:20:01.718 > 229,2.4778240,1.0193881,0.00,24.9577236,0.0004125278
22:20:01.718 > 230,2.4785101,1.0254906,0.00,24.9594097,0.0004186304
22:20:01.718 > 231,2.4790819,1.0310123,0.00,24.9603519,0.0004241520
22:20:01.718 > 232,2.4796109,1.0365596,0.00,24.9607658,0.0004296993
22:20:01.718 > 233,2.4803162,1.0426775,0.00,24.9626617,0.0004358172
22:20:01.718 > 234,2.4808817,1.0482062,0.00,24.9635239,0.0004413459
22:20:01.718 > 235,2.4813764,1.0539247,0.00,24.9633541,0.0004470644
22:20:01.718 > 236,2.4820800,1.0597508,0.00,24.9655342,0.0004528905
22:20:01.718 > 237,2.4825969,1.0660269,0.00,24.9650402,0.0004591667
22:20:01.718 > 238,2.4831665,1.0718586,0.00,24.9656334,0.0004649984
22:20:01.718 > 239,2.4838088,1.0774000,0.00,24.9673901,0.0004705397
22:20:01.758 > 240,2.4842775,1.0831474,0.00,24.9668827,0.0004762871
22:20:01.758 > 241,2.4850163,1.0894558,0.00,24.9689713,0.0004825956
22:20:01.758 > 242,2.4854670,1.0951599,0.00,24.9682961,0.0004882996
22:20:01.758 > 243,2.4861450,1.1007380,0.00,24.9704342,0.0004938777
22:20:01.758 > 244,2.4867694,1.1071016,0.00,24.9711170,0.0005002413
22:20:01.758 > 245,2.4872327,1.1125479,0.00,24.9708614,0.0005056876
22:20:01.758 > 246,2.4878461,1.1188029,0.00,24.9715271,0.0005119426
22:20:01.758 > 247,2.4885128,1.1243044,0.00,24.9736137,0.0005174442
22:20:01.758 > 248,2.4891143,1.1309117,0.00,24.9737682,0.0005240514
22:20:01.758 > 249,2.4896591,1.1367602,0.00,24.9740524,0.0005299000
22:20:01.758 > 250,2.4903383,1.1432337,0.00,24.9752655,0.0005363734
22:20:01.758 > 251,2.4910207,1.1497442,0.00,24.9764767,0.0005428839
22:20:01.758 > 252,2.4917285,1.1560735,0.00,24.9781780,0.0005492131
22:20:01.758 > 253,2.4923201,1.1621419,0.00,24.9787807,0.0005552816
22:20:01.810 > 254,2.4928126,1.1691420,0.00,24.9772415,0.0005622818
22:20:01.810 > 255,2.4935615,1.1755762,0.00,24.9793167,0.0005687159
22:20:01.810 > 256,2.4941766,1.1817101,0.00,24.9801292,0.0005748498
22:20:01.810 > 257,2.4947875,1.1886064,0.00,24.9800911,0.0005817461
22:20:01.810 > 258,2.4954488,1.1947960,0.00,24.9813919,0.0005879357
22:20:01.810 > 259,2.4960878,1.2010987,0.00,24.9823074,0.0005942384
22:20:01.810 > 260,2.4966519,1.2079570,0.00,24.9817600,0.0006010968
22:20:01.810 > 261,2.4973342,1.2142500,0.00,24.9832001,0.0006073897
22:20:01.810 > 262,2.4979737,1.2205424,0.00,24.9841309,0.0006136821
22:20:01.810 > 263,2.4985869,1.2268311,0.00,24.9847622,0.0006199708
