19:36:28.592 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
19:36:28.592 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
19:36:44.471 > DEBUG (obtain_Vbd) -> Ejecutandose
19:36:44.475 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:36:44.475 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.457556
19:36:44.476 > DEBUG (polarization_settling) → Channel 1
19:37:02.951 > DEBUG (obtain_Vbd) -> Ejecutandose
19:37:02.951 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:37:02.951 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.451371
19:37:02.951 > DEBUG (polarization_settling) → Channel 2
19:37:35.378 > -------------------- DATOS OBTENIDOS --------------------
19:37:35.379 > ------------------ -------------------
19:37:35.379 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
19:37:35.379 > 1,2.3225288,0.6329300,0.00,23.5318546,0.0000263518
19:37:35.382 > 2,2.3239312,0.6329973,0.00,23.5483227,0.0000264191
19:37:35.384 > 3,2.3244817,0.6331110,0.00,23.5546970,0.0000265328
19:37:35.387 > 4,2.3252988,0.6334524,0.00,23.5639725,0.0000268742
19:37:35.389 > 5,2.3258803,0.6335282,0.00,23.5707512,0.0000269499
19:37:35.391 > 6,2.3265598,0.6336578,0.00,23.5786285,0.0000270795
19:37:35.394 > 7,2.3272474,0.6338373,0.00,23.5865479,0.0000272591
19:37:35.397 > 8,2.3280005,0.6337948,0.00,23.5954742,0.0000272166
19:37:35.399 > 9,2.3285098,0.6340272,0.00,23.6012363,0.0000274490
19:37:35.400 > 10,2.3290560,0.6341746,0.00,23.6075230,0.0000275964
19:37:35.406 > 11,2.3297338,0.6343121,0.00,23.6153698,0.0000277339
19:37:35.408 > 12,2.3303354,0.6344674,0.00,23.6223030,0.0000278892
19:37:35.410 > 13,2.3309302,0.6346120,0.00,23.6291637,0.0000280337
19:37:35.413 > 14,2.3315861,0.6347088,0.00,23.6367989,0.0000281305
19:37:35.415 > 15,2.3322666,0.6347808,0.00,23.6447468,0.0000282025
19:37:35.418 > 16,2.3327222,0.6349309,0.00,23.6499634,0.0000283527
19:37:35.421 > 17,2.3334360,0.6351840,0.00,23.6581135,0.0000286058
19:37:35.424 > 18,2.3340726,0.6353383,0.00,23.6654606,0.0000287601
19:37:35.427 > 19,2.3346872,0.6355493,0.00,23.6724854,0.0000289711
19:37:35.429 > 20,2.3353350,0.6355895,0.00,23.6800823,0.0000290112
19:37:35.432 > 21,2.3360100,0.6358486,0.00,23.6877708,0.0000292704
19:37:35.434 > 22,2.3365183,0.6359538,0.00,23.6936550,0.0000293756
19:37:35.434 > 23,2.3371036,0.6360811,0.00,23.7004242,0.0000295029
19:37:35.440 > 24,2.3377607,0.6362785,0.00,23.7079659,0.0000297002
19:37:35.443 > 25,2.3384020,0.6364478,0.00,23.7153511,0.0000298696
19:37:35.445 > 26,2.3390236,0.6366311,0.00,23.7224884,0.0000300529
19:37:35.448 > 27,2.3396583,0.6368688,0.00,23.7297230,0.0000302905
19:37:35.450 > 28,2.3403380,0.6368613,0.00,23.7377472,0.0000302830
19:37:35.452 > 29,2.3409493,0.6370792,0.00,23.7447262,0.0000305010
19:37:35.455 > 30,2.3415301,0.6373286,0.00,23.7513142,0.0000307503
19:37:35.458 > 31,2.3420339,0.6374413,0.00,23.7571373,0.0000308630
19:37:35.460 > 32,2.3426518,0.6376457,0.00,23.7642097,0.0000310674
19:37:35.463 > 33,2.3432341,0.6377355,0.00,23.7709808,0.0000311573
19:37:35.465 > 34,2.3439324,0.6379791,0.00,23.7789612,0.0000314009
19:37:35.468 > 35,2.3444905,0.6381714,0.00,23.7853413,0.0000315931
19:37:35.469 > 36,2.3452487,0.6383777,0.00,23.7940636,0.0000317994
19:37:35.473 > 37,2.3457842,0.6386247,0.00,23.8001194,0.0000320464
19:37:35.476 > 38,2.3464265,0.6388061,0.00,23.8075047,0.0000322279
19:37:35.477 > 39,2.3470292,0.6387949,0.00,23.8146248,0.0000322167
19:37:35.477 > 40,2.3475816,0.6391045,0.00,23.8208122,0.0000325263
19:37:35.484 > 41,2.3482070,0.6392841,0.00,23.8279991,0.0000327059
19:37:35.486 > 42,2.3488050,0.6395203,0.00,23.8348026,0.0000329421
19:37:35.489 > 43,2.3494096,0.6397510,0.00,23.8416901,0.0000331727
19:37:35.492 > 44,2.3500009,0.6399305,0.00,23.8484745,0.0000333523
19:37:35.493 > 45,2.3506730,0.6401495,0.00,23.8561726,0.0000335712
19:37:35.497 > 46,2.3512516,0.6403955,0.00,23.8627377,0.0000338172
19:37:35.499 > 47,2.3519073,0.6405620,0.00,23.8702946,0.0000339838
19:37:35.502 > 48,2.3524699,0.6407261,0.00,23.8767567,0.0000341479
19:37:35.505 > 49,2.3531930,0.6409301,0.00,23.8850708,0.0000343519
19:37:35.507 > 50,2.3537123,0.6411266,0.00,23.8909874,0.0000345483
19:37:35.509 > 51,2.3543942,0.6414025,0.00,23.8987389,0.0000348243
