18:52:22.766 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
18:52:22.766 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
18:52:38.647 > DEBUG (obtain_Vbd) -> Ejecutandose
18:52:38.650 > DEBUG (obtain_Vbd) -> logaritmo calculado
18:52:38.651 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.436750
18:52:38.652 > DEBUG (polarization_settling) → Channel 1
18:52:57.142 > DEBUG (obtain_Vbd) -> Ejecutandose
18:52:57.146 > DEBUG (obtain_Vbd) -> logaritmo calculado
18:52:57.146 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.439434
18:52:57.149 > DEBUG (polarization_settling) → Channel 2
18:53:29.365 > -------------------- DATOS OBTENIDOS --------------------
18:53:29.365 > ------------------ -------------------
18:53:29.366 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
18:53:29.366 > 1,2.3016291,0.6317840,0.00,23.2860184,0.0000257545
18:53:29.368 > 2,2.3028712,0.6319674,0.00,23.3004742,0.0000259378
18:53:29.371 > 3,2.3036768,0.6320329,0.00,23.3099060,0.0000260033
18:53:29.374 > 4,2.3043494,0.6322588,0.00,23.3176003,0.0000262292
18:53:29.376 > 5,2.3050253,0.6323916,0.00,23.3254318,0.0000263620
18:53:29.379 > 6,2.3057287,0.6324978,0.00,23.3336143,0.0000264682
18:53:29.381 > 7,2.3063385,0.6325660,0.00,23.3407345,0.0000265365
18:53:29.384 > 8,2.3069506,0.6327059,0.00,23.3478050,0.0000266764
18:53:29.387 > 9,2.3075638,0.6328415,0.00,23.3548946,0.0000268120
18:53:29.389 > 10,2.3082321,0.6330319,0.00,23.3625755,0.0000270023
18:53:29.392 > 11,2.3088365,0.6330680,0.00,23.3696632,0.0000270384
18:53:29.394 > 12,2.3094897,0.6332499,0.00,23.3771763,0.0000272203
18:53:29.398 > 13,2.3101733,0.6333926,0.00,23.3850899,0.0000273630
18:53:29.401 > 14,2.3105769,0.6334744,0.00,23.3897629,0.0000274448
18:53:29.404 > 15,2.3113401,0.6338701,0.00,23.3983479,0.0000278406
18:53:29.406 > 16,2.3120141,0.6339173,0.00,23.4062462,0.0000278878
18:53:29.409 > 17,2.3126419,0.6338392,0.00,23.4137306,0.0000278097
18:53:29.412 > 18,2.3133688,0.6341924,0.00,23.4219322,0.0000281628
18:53:29.414 > 19,2.3137238,0.6343851,0.00,23.4259167,0.0000283555
18:53:29.417 > 20,2.3144066,0.6344861,0.00,23.4338646,0.0000284566
18:53:29.419 > 21,2.3150849,0.6344262,0.00,23.4419250,0.0000283967
18:53:29.422 > 22,2.3156724,0.6347097,0.00,23.4485569,0.0000286801
18:53:29.424 > 23,2.3162911,0.6350053,0.00,23.4555416,0.0000289757
18:53:29.427 > 24,2.3168988,0.6349950,0.00,23.4627171,0.0000289654
18:53:29.430 > 25,2.3175142,0.6351812,0.00,23.4697800,0.0000291516
18:53:29.432 > 26,2.3181345,0.6354178,0.00,23.4768467,0.0000293882
18:53:29.435 > 27,2.3187346,0.6355456,0.00,23.4837894,0.0000295160
18:53:29.438 > 28,2.3193164,0.6356751,0.00,23.4905148,0.0000296455
18:53:29.440 > 29,2.3200111,0.6358402,0.00,23.4985332,0.0000298107
18:53:29.443 > 30,2.3205686,0.6359993,0.00,23.5049400,0.0000299697
18:53:29.446 > 31,2.3212373,0.6360928,0.00,23.5127277,0.0000300632
18:53:29.448 > 32,2.3218062,0.6363397,0.00,23.5191765,0.0000303102
18:53:29.451 > 33,2.3223693,0.6364468,0.00,23.5257053,0.0000304173
18:53:29.453 > 34,2.3230102,0.6368229,0.00,23.5328693,0.0000307934
18:53:29.456 > 35,2.3236341,0.6369562,0.00,23.5400867,0.0000309266
18:53:29.459 > 36,2.3242955,0.6371237,0.00,23.5477104,0.0000310941
18:53:29.461 > 37,2.3248889,0.6372402,0.00,23.5545845,0.0000312106
18:53:29.464 > 38,2.3254957,0.6373501,0.00,23.5616264,0.0000313205
18:53:29.467 > 39,2.3260341,0.6375072,0.00,23.5678101,0.0000314776
18:53:29.469 > 40,2.3267465,0.6378318,0.00,23.5758705,0.0000318022
18:53:29.472 > 41,2.3273134,0.6379988,0.00,23.5823822,0.0000319692
18:53:29.475 > 42,2.3279428,0.6382748,0.00,23.5895138,0.0000322452
18:53:29.477 > 43,2.3286767,0.6383982,0.00,23.5980377,0.0000323687
18:53:29.480 > 44,2.3291492,0.6385643,0.00,23.6034374,0.0000325347
18:53:29.482 > 45,2.3298059,0.6387785,0.00,23.6109562,0.0000327489
18:53:29.484 > 46,2.3304658,0.6389773,0.00,23.6185284,0.0000329477
18:53:29.488 > 47,2.3310580,0.6392266,0.00,23.6252518,0.0000331970
18:53:29.490 > 48,2.3316011,0.6394090,0.00,23.6314659,0.0000333794
18:53:29.493 > 49,2.3323734,0.6396602,0.00,23.6403065,0.0000336306
18:53:29.496 > 50,2.3329813,0.6398464,0.00,23.6472816,0.0000338168
18:53:29.499 > 51,2.3334911,0.6400278,0.00,23.6531029,0.0000339983
18:53:29.501 > 52,2.3340478,0.6401897,0.00,23.6594982,0.0000341601
18:53:29.504 > 53,2.3346732,0.6405545,0.00,23.6664886,0.0000345249
18:53:29.506 > 54,2.3353190,0.6407444,0.00,23.6739063,0.0000347148
18:53:29.509 > 55,2.3359745,0.6409624,0.00,23.6814060,0.0000349328
18:53:29.512 > 56,2.3364730,0.6411710,0.00,23.6870670,0.0000351414
18:53:29.515 > 57,2.3371947,0.6413786,0.00,23.6953583,0.0000353491
18:53:29.517 > 58,2.3378117,0.6416046,0.00,23.7023983,0.0000355750
18:53:29.520 > 59,2.3383842,0.6418857,0.00,23.7088528,0.0000358561
18:53:29.522 > 60,2.3390470,0.6420330,0.00,23.7165146,0.0000360035
18:53:29.525 > 61,2.3396213,0.6424624,0.00,23.7228394,0.0000364329
18:53:29.528 > 62,2.3401518,0.6426547,0.00,23.7288914,0.0000366251
18:53:29.530 > 63,2.3408744,0.6429264,0.00,23.7371273,0.0000368968
18:53:29.532 > 64,2.3415179,0.6431439,0.00,23.7444878,0.0000371143
18:53:29.535 > 65,2.3420343,0.6434002,0.00,23.7503090,0.0000373706
18:53:29.538 > 66,2.3426578,0.6436514,0.00,23.7573986,0.0000376218
18:53:29.540 > 67,2.3432539,0.6439124,0.00,23.7641525,0.0000378828
18:53:29.544 > 68,2.3439643,0.6441566,0.00,23.7722759,0.0000381270
18:53:29.546 > 69,2.3445761,0.6444606,0.00,23.7791710,0.0000384310
18:53:29.549 > 70,2.3452117,0.6447819,0.00,23.7863293,0.0000387523
18:53:29.551 > 71,2.3457389,0.6450003,0.00,23.7923145,0.0000389708
18:53:29.553 > 72,2.3463783,0.6453049,0.00,23.7995377,0.0000392753
18:53:29.556 > 73,2.3469994,0.6456683,0.00,23.8064804,0.0000396387
18:53:29.559 > 74,2.3475709,0.6460341,0.00,23.8128338,0.0000400045
18:53:29.561 > 75,2.3481183,0.6462174,0.00,23.8190994,0.0000401878
18:53:29.564 > 76,2.3488591,0.6466486,0.00,23.8273811,0.0000406191
18:53:29.566 > 77,2.3493803,0.6469059,0.00,23.8332558,0.0000408763
18:53:29.569 > 78,2.3500855,0.6471416,0.00,23.8413258,0.0000411121
18:53:29.571 > 79,2.3506126,0.6474910,0.00,23.8471756,0.0000414615
18:53:29.574 > 80,2.3513417,0.6479344,0.00,23.8553066,0.0000419049
18:53:29.577 > 81,2.3518815,0.6482661,0.00,23.8613262,0.0000422365
18:53:29.580 > 82,2.3526421,0.6485720,0.00,23.8699722,0.0000425424
18:53:29.583 > 83,2.3531992,0.6489158,0.00,23.8761826,0.0000428862
18:53:29.585 > 84,2.3536575,0.6492535,0.00,23.8812313,0.0000432239
18:53:29.588 > 85,2.3543892,0.6496253,0.00,23.8894691,0.0000435957
18:53:29.590 > 86,2.3549912,0.6500491,0.00,23.8961239,0.0000440195
18:53:29.593 > 87,2.3555510,0.6503793,0.00,23.9023781,0.0000443497
18:53:29.596 > 88,2.3562441,0.6507320,0.00,23.9101830,0.0000447024
18:53:29.599 > 89,2.3567924,0.6512123,0.00,23.9161453,0.0000451828
18:53:29.601 > 90,2.3573494,0.6515234,0.00,23.9223881,0.0000454938
18:53:29.603 > 91,2.3578804,0.6519949,0.00,23.9281521,0.0000459653
18:53:29.606 > 92,2.3585899,0.6523770,0.00,23.9361191,0.0000463474
18:53:29.609 > 93,2.3591983,0.6528466,0.00,23.9428005,0.0000468171
18:53:29.612 > 94,2.3599598,0.6532671,0.00,23.9513397,0.0000472375
18:53:29.614 > 95,2.3605745,0.6535707,0.00,23.9582710,0.0000475411
18:53:29.616 > 96,2.3611381,0.6541006,0.00,23.9643593,0.0000480710
18:53:29.619 > 97,2.3616254,0.6545117,0.00,23.9696732,0.0000484822
18:53:29.622 > 98,2.3622186,0.6549351,0.00,23.9762249,0.0000489055
18:53:29.624 > 99,2.3629689,0.6554154,0.00,23.9845695,0.0000493858
18:53:29.627 > 100,2.3635352,0.6559636,0.00,23.9906712,0.0000499340
18:53:29.630 > 101,2.3641574,0.6563148,0.00,23.9976406,0.0000502853
18:53:29.632 > 102,2.3648195,0.6568490,0.00,24.0048885,0.0000508195
18:53:29.635 > 103,2.3653598,0.6573154,0.00,24.0107689,0.0000512858
18:53:29.637 > 104,2.3659496,0.6578247,0.00,24.0171909,0.0000517951
18:53:29.640 > 105,2.3665462,0.6583037,0.00,24.0237217,0.0000522741
18:53:29.643 > 106,2.3671463,0.6590488,0.00,24.0300159,0.0000530192
18:53:29.646 > 107,2.3677094,0.6593907,0.00,24.0362988,0.0000533611
18:53:29.648 > 108,2.3684866,0.6600726,0.00,24.0447483,0.0000540431
18:53:29.651 > 109,2.3691499,0.6606110,0.00,24.0520058,0.0000545815
18:53:29.653 > 110,2.3696251,0.6612659,0.00,24.0569210,0.0000552363
18:53:29.656 > 111,2.3701873,0.6617266,0.00,24.0630665,0.0000556970
18:53:29.659 > 112,2.3708713,0.6623608,0.00,24.0704689,0.0000563312
18:53:29.661 > 113,2.3715227,0.6630166,0.00,24.0774612,0.0000569870
18:53:29.664 > 114,2.3720415,0.6636083,0.00,24.0829563,0.0000575787
18:53:29.667 > 115,2.3726771,0.6644020,0.00,24.0896187,0.0000583724
18:53:29.669 > 116,2.3732178,0.6648688,0.00,24.0955067,0.0000588393
18:53:29.672 > 117,2.3739619,0.6656467,0.00,24.1034641,0.0000596171
18:53:29.674 > 118,2.3746173,0.6663001,0.00,24.1105080,0.0000602705
18:53:29.677 > 119,2.3752062,0.6669993,0.00,24.1167183,0.0000609698
18:53:29.679 > 120,2.3758087,0.6677613,0.00,24.1230240,0.0000617317
18:53:29.682 > 121,2.3763394,0.6683038,0.00,24.1287117,0.0000622743
18:53:29.685 > 122,2.3769681,0.6691042,0.00,24.1352844,0.0000630746
18:53:29.687 > 123,2.3776131,0.6699250,0.00,24.1420269,0.0000638955
18:53:29.690 > 124,2.3781931,0.6708325,0.00,24.1479168,0.0000648029
18:53:29.693 > 125,2.3788629,0.6714597,0.00,24.1551571,0.0000654301
18:53:29.695 > 126,2.3793733,0.6722389,0.00,24.1603584,0.0000662094
18:53:29.698 > 127,2.3800499,0.6731824,0.00,24.1673450,0.0000671528
18:53:29.700 > 128,2.3805280,0.6740056,0.00,24.1721191,0.0000679760
18:53:29.703 > 129,2.3812110,0.6750650,0.00,24.1790619,0.0000690354
18:53:29.705 > 130,2.3817999,0.6757778,0.00,24.1852570,0.0000697482
18:53:29.708 > 131,2.3824883,0.6767470,0.00,24.1923580,0.0000707174
18:53:29.711 > 132,2.3829935,0.6776450,0.00,24.1973724,0.0000716155
18:53:29.714 > 133,2.3836100,0.6787868,0.00,24.2034435,0.0000727572
18:53:29.716 > 134,2.3841381,0.6796254,0.00,24.2087898,0.0000735958
18:53:29.719 > 135,2.3849211,0.6804973,0.00,24.2171078,0.0000744677
18:53:29.721 > 136,2.3853874,0.6817522,0.00,24.2212925,0.0000757226
18:53:29.724 > 137,2.3861139,0.6825848,0.00,24.2289829,0.0000765552
18:53:29.727 > 138,2.3867934,0.6837452,0.00,24.2357769,0.0000777156
18:53:29.729 > 139,2.3873594,0.6851316,0.00,24.2409973,0.0000791020
18:53:29.731 > 140,2.3879786,0.6863103,0.00,24.2470608,0.0000802807
18:53:29.734 > 141,2.3886404,0.6871138,0.00,24.2540226,0.0000810843
18:53:29.736 > 142,2.3891160,0.6884534,0.00,24.2582245,0.0000824239
18:53:29.739 > 143,2.3898046,0.6899703,0.00,24.2647514,0.0000839407
18:53:29.742 > 144,2.3904216,0.6909703,0.00,24.2709789,0.0000849407
18:53:29.745 > 145,2.3910003,0.6923211,0.00,24.2763844,0.0000862916
18:53:29.747 > 146,2.3917148,0.6936935,0.00,24.2833710,0.0000876639
18:53:29.750 > 147,2.3921621,0.6949143,0.00,24.2873631,0.0000888847
18:53:29.752 > 148,2.3927341,0.6963890,0.00,24.2925587,0.0000903594
18:53:29.755 > 149,2.3934526,0.6978765,0.00,24.2994709,0.0000918469
18:53:29.757 > 150,2.3940382,0.6993634,0.00,24.3048172,0.0000933338
18:53:29.761 > 151,2.3945863,0.7010547,0.00,24.3095036,0.0000950251
18:53:29.763 > 152,2.3951528,0.7024378,0.00,24.3147316,0.0000964083
18:53:29.766 > 153,2.3958998,0.7043976,0.00,24.3214817,0.0000983681
18:53:29.768 > 154,2.3963501,0.7056418,0.00,24.3254871,0.0000996122
18:53:29.771 > 155,2.3971972,0.7074618,0.00,24.3335648,0.0001014322
18:53:29.773 > 156,2.3976285,0.7089099,0.00,24.3371315,0.0001028803
18:53:29.776 > 157,2.3983381,0.7111732,0.00,24.3431225,0.0001051437
18:53:29.779 > 158,2.3987501,0.7129801,0.00,24.3460827,0.0001069505
18:53:29.782 > 159,2.3994722,0.7144282,0.00,24.3530788,0.0001083986
18:53:29.785 > 160,2.4000776,0.7168015,0.00,24.3577271,0.0001107719
18:53:29.787 > 161,2.4006791,0.7187496,0.00,24.3627739,0.0001127200
18:53:29.790 > 162,2.4012165,0.7206893,0.00,24.3670769,0.0001146597
18:53:29.793 > 163,2.4019592,0.7229648,0.00,24.3734436,0.0001169353
18:53:29.795 > 164,2.4025276,0.7251828,0.00,24.3778191,0.0001191533
18:53:29.798 > 165,2.4031646,0.7271600,0.00,24.3832531,0.0001211304
18:53:29.801 > 166,2.4036782,0.7293326,0.00,24.3870277,0.0001233030
18:53:29.804 > 167,2.4043829,0.7316998,0.00,24.3928547,0.0001256703
