20:09:11.603 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
20:09:11.603 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
20:09:27.481 > DEBUG (obtain_Vbd) -> Ejecutandose
20:09:27.485 > DEBUG (obtain_Vbd) -> logaritmo calculado
20:09:27.485 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.447448
20:09:27.486 > DEBUG (polarization_settling) → Channel 1
20:09:45.964 > DEBUG (obtain_Vbd) -> Ejecutandose
20:09:45.967 > DEBUG (obtain_Vbd) -> logaritmo calculado
20:09:45.968 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.450884
20:09:45.970 > DEBUG (polarization_settling) → Channel 2
20:10:18.384 > -------------------- DATOS OBTENIDOS --------------------
20:10:18.385 > ------------------ -------------------
20:10:18.385 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
20:10:18.385 > 1,2.3136406,0.6328813,0.00,23.4268227,0.0000265576
20:10:18.387 > 2,2.3148215,0.6328687,0.00,23.4407635,0.0000265449
20:10:18.390 > 3,2.3156157,0.6329178,0.00,23.4500771,0.0000265940
20:10:18.392 > 4,2.3163688,0.6332181,0.00,23.4586430,0.0000268943
20:10:18.395 > 5,2.3170049,0.6332428,0.00,23.4661179,0.0000269191
20:10:18.397 > 6,2.3175933,0.6334150,0.00,23.4728756,0.0000270912
20:10:18.400 > 7,2.3183131,0.6335726,0.00,23.4811993,0.0000272489
20:10:18.402 > 8,2.3190882,0.6337167,0.00,23.4901886,0.0000273929
20:10:18.405 > 9,2.3195620,0.6337901,0.00,23.4956989,0.0000274664
20:10:18.408 > 10,2.3203235,0.6338865,0.00,23.5045776,0.0000275627
20:10:18.411 > 11,2.3208725,0.6341938,0.00,23.5107288,0.0000278700
20:10:18.413 > 12,2.3214858,0.6342626,0.00,23.5178890,0.0000279388
20:10:18.416 > 13,2.3221073,0.6343851,0.00,23.5250893,0.0000280613
20:10:18.418 > 14,2.3227768,0.6345946,0.00,23.5327663,0.0000282708
20:10:18.423 > 15,2.3233180,0.6347396,0.00,23.5389957,0.0000284159
20:10:18.424 > 16,2.3239732,0.6347967,0.00,23.5466614,0.0000284729
20:10:18.427 > 17,2.3245358,0.6350109,0.00,23.5530720,0.0000286871
20:10:18.429 > 18,2.3252132,0.6351138,0.00,23.5609512,0.0000287901
20:10:18.432 > 19,2.3257899,0.6353444,0.00,23.5675106,0.0000290206
20:10:18.434 > 20,2.3263993,0.6355142,0.00,23.5745201,0.0000291904
20:10:18.437 > 21,2.3270004,0.6355708,0.00,23.5815468,0.0000292470
20:10:18.440 > 22,2.3274901,0.6357527,0.00,23.5871315,0.0000294290
20:10:18.442 > 23,2.3281441,0.6358355,0.00,23.5947571,0.0000295117
20:10:18.445 > 24,2.3287890,0.6360081,0.00,23.6021824,0.0000296844
20:10:18.447 > 25,2.3295107,0.6362804,0.00,23.6104069,0.0000299566
20:10:18.450 > 26,2.3301277,0.6363678,0.00,23.6175919,0.0000300440
20:10:18.452 > 27,2.3307059,0.6366424,0.00,23.6241207,0.0000303186
20:10:18.454 > 28,2.3314316,0.6367191,0.00,23.6325970,0.0000303953
20:10:18.458 > 29,2.3319318,0.6368201,0.00,23.6383915,0.0000304964
20:10:18.458 > 30,2.3325238,0.6370620,0.00,23.6451187,0.0000307382
20:10:18.458 > 31,2.3330913,0.6371779,0.00,23.6516895,0.0000308542
20:10:18.466 > 32,2.3338177,0.6374123,0.00,23.6600094,0.0000310885
20:10:18.470 > 33,2.3343196,0.6374679,0.00,23.6658688,0.0000311441
20:10:18.470 > 34,2.3349233,0.6378229,0.00,23.6726170,0.0000314991
20:10:18.474 > 35,2.3355749,0.6379829,0.00,23.6801319,0.0000316591
20:10:18.477 > 36,2.3363845,0.6381115,0.00,23.6895447,0.0000317878
20:10:18.479 > 37,2.3368723,0.6383837,0.00,23.6950111,0.0000320600
20:10:18.482 > 38,2.3375151,0.6385891,0.00,23.7023754,0.0000322653
20:10:18.484 > 39,2.3380725,0.6387131,0.00,23.7088203,0.0000323893
20:10:18.486 > 40,2.3386371,0.6388866,0.00,23.7152939,0.0000325628
20:10:18.491 > 41,2.3393219,0.6392018,0.00,23.7230396,0.0000328780
20:10:18.493 > 42,2.3398733,0.6393281,0.00,23.7294102,0.0000330043
20:10:18.495 > 43,2.3405166,0.6393819,0.00,23.7369385,0.0000330581
20:10:18.498 > 44,2.3411634,0.6396499,0.00,23.7442856,0.0000333261
20:10:18.500 > 45,2.3418076,0.6398506,0.00,23.7516708,0.0000335268
20:10:18.503 > 46,2.3423383,0.6400582,0.00,23.7577114,0.0000337344
20:10:18.506 > 47,2.3430214,0.6404395,0.00,23.7653675,0.0000341157
20:10:18.509 > 48,2.3435929,0.6405334,0.00,23.7720070,0.0000342097
20:10:18.511 > 49,2.3441603,0.6407070,0.00,23.7785168,0.0000343832
20:10:18.514 > 50,2.3448164,0.6409615,0.00,23.7859879,0.0000346377
20:10:18.516 > 51,2.3454254,0.6411593,0.00,23.7929611,0.0000348355
20:10:18.518 > 52,2.3461196,0.6413829,0.00,23.8009129,0.0000350591
20:10:18.518 > 53,2.3466387,0.6415938,0.00,23.8068123,0.0000352700
20:10:18.525 > 54,2.3472903,0.6419151,0.00,23.8141594,0.0000355914
20:10:18.527 > 55,2.3478727,0.6421958,0.00,23.8207321,0.0000358720
20:10:18.530 > 56,2.3485124,0.6422701,0.00,23.8281975,0.0000359464
20:10:18.532 > 57,2.3491528,0.6426027,0.00,23.8354015,0.0000362790
20:10:18.535 > 58,2.3497369,0.6428048,0.00,23.8420773,0.0000364810
20:10:18.538 > 59,2.3503151,0.6430780,0.00,23.8486099,0.0000367542
20:10:18.540 > 60,2.3509619,0.6434287,0.00,23.8558693,0.0000371050
20:10:18.542 > 61,2.3515794,0.6436290,0.00,23.8629398,0.0000373052
20:10:18.545 > 62,2.3522666,0.6438534,0.00,23.8708076,0.0000375296
20:10:18.547 > 63,2.3528545,0.6441748,0.00,23.8774033,0.0000378510
20:10:18.550 > 64,2.3533363,0.6444021,0.00,23.8828487,0.0000380783
