21:35:35.532 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
21:35:35.532 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
21:35:51.408 > DEBUG (obtain_Vbd) -> Ejecutandose
21:35:51.412 > DEBUG (obtain_Vbd) -> logaritmo calculado
21:35:51.412 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.467944
21:35:51.413 > DEBUG (polarization_settling) → Channel 1
21:36:09.887 > DEBUG (obtain_Vbd) -> Ejecutandose
21:36:09.890 > DEBUG (obtain_Vbd) -> logaritmo calculado
21:36:09.890 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.460697
21:36:09.894 > DEBUG (polarization_settling) → Channel 2
21:36:42.482 > -------------------- DATOS OBTENIDOS --------------------
21:36:42.482 > ------------------ -------------------
21:36:42.482 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
21:36:42.482 > 1,2.3243501,0.6326731,0.00,23.5536690,0.0000260318
21:36:42.485 > 2,2.3255622,0.6327518,0.00,23.5678806,0.0000261104
21:36:42.488 > 3,2.3263643,0.6329561,0.00,23.5771255,0.0000263148
21:36:42.491 > 4,2.3271103,0.6331316,0.00,23.5857391,0.0000264902
21:36:42.493 > 5,2.3277142,0.6332625,0.00,23.5927219,0.0000266212
21:36:42.496 > 6,2.3283274,0.6333210,0.00,23.5998936,0.0000266796
21:36:42.498 > 7,2.3288813,0.6334094,0.00,23.6063309,0.0000267680
21:36:42.501 > 8,2.3294961,0.6335726,0.00,23.6134109,0.0000269313
21:36:42.504 > 9,2.3301857,0.6337415,0.00,23.6213646,0.0000271001
21:36:42.508 > 10,2.3308513,0.6339248,0.00,23.6290226,0.0000272835
21:36:42.509 > 11,2.3313901,0.6340824,0.00,23.6352119,0.0000274411
21:36:42.511 > 12,2.3322237,0.6341461,0.00,23.6449738,0.0000275047
21:36:42.511 > 13,2.3327436,0.6341788,0.00,23.6510715,0.0000275375
21:36:42.516 > 14,2.3333280,0.6343743,0.00,23.6577568,0.0000277330
21:36:42.519 > 15,2.3341029,0.6345118,0.00,23.6667500,0.0000278705
21:36:42.520 > 16,2.3346806,0.6347569,0.00,23.6733055,0.0000281156
21:36:42.520 > 17,2.3353186,0.6348720,0.00,23.6807098,0.0000282307
21:36:42.527 > 18,2.3359268,0.6349455,0.00,23.6878052,0.0000283041
21:36:42.530 > 19,2.3364403,0.6351714,0.00,23.6936226,0.0000285300
21:36:42.531 > 20,2.3370712,0.6352181,0.00,23.7010136,0.0000285768
21:36:42.535 > 21,2.3377359,0.6354277,0.00,23.7086315,0.0000287863
21:36:42.537 > 22,2.3383656,0.6356167,0.00,23.7158585,0.0000289753
21:36:42.540 > 23,2.3388777,0.6357036,0.00,23.7218075,0.0000290623
21:36:42.543 > 24,2.3395998,0.6358411,0.00,23.7301788,0.0000291998
21:36:42.545 > 25,2.3401275,0.6359936,0.00,23.7362423,0.0000293522
21:36:42.548 > 26,2.3408332,0.6361803,0.00,23.7443676,0.0000295389
21:36:42.549 > 27,2.3414917,0.6362972,0.00,23.7520103,0.0000296558
21:36:42.553 > 28,2.3420625,0.6363538,0.00,23.7586823,0.0000297124
21:36:42.553 > 29,2.3426301,0.6366681,0.00,23.7650471,0.0000300267
21:36:42.558 > 30,2.3432360,0.6367542,0.00,23.7721004,0.0000301128
21:36:42.561 > 31,2.3438604,0.6369357,0.00,23.7792740,0.0000302943
21:36:42.564 > 32,2.3444920,0.6372336,0.00,23.7864094,0.0000305923
21:36:42.566 > 33,2.3451607,0.6373103,0.00,23.7942162,0.0000306690
21:36:42.568 > 34,2.3457317,0.6374324,0.00,23.8008194,0.0000307910
21:36:42.571 > 35,2.3463454,0.6377144,0.00,23.8077602,0.0000310731
21:36:42.574 > 36,2.3469779,0.6378931,0.00,23.8150330,0.0000312517
21:36:42.577 > 37,2.3475368,0.6380764,0.00,23.8214302,0.0000314351
21:36:42.579 > 38,2.3481679,0.6380550,0.00,23.8288956,0.0000314136
21:36:42.582 > 39,2.3487570,0.6383735,0.00,23.8355083,0.0000317321
21:36:42.584 > 40,2.3494179,0.6385344,0.00,23.8431339,0.0000318930
21:36:42.587 > 41,2.3500125,0.6387655,0.00,23.8499031,0.0000321241
21:36:42.589 > 42,2.3507166,0.6390134,0.00,23.8579445,0.0000323720
21:36:42.593 > 43,2.3512175,0.6390929,0.00,23.8637676,0.0000324515
21:36:42.595 > 44,2.3518016,0.6394324,0.00,23.8703003,0.0000327911
21:36:42.597 > 45,2.3524985,0.6396191,0.00,23.8783245,0.0000329777
21:36:42.600 > 46,2.3530061,0.6397117,0.00,23.8842125,0.0000330703
21:36:42.602 > 47,2.3537376,0.6399661,0.00,23.8925724,0.0000333248
21:36:42.605 > 48,2.3542576,0.6401022,0.00,23.8985615,0.0000334609
21:36:42.608 > 49,2.3548930,0.6404291,0.00,23.9057102,0.0000337878
21:36:42.610 > 50,2.3554935,0.6404918,0.00,23.9127254,0.0000338505
21:36:42.613 > 51,2.3561442,0.6408043,0.00,23.9200706,0.0000341629
21:36:42.615 > 52,2.3567235,0.6408628,0.00,23.9268417,0.0000342214
21:36:42.618 > 53,2.3574102,0.6412926,0.00,23.9344864,0.0000346513
21:36:42.620 > 54,2.3579538,0.6414213,0.00,23.9407635,0.0000347799
21:36:42.620 > 55,2.3585815,0.6417524,0.00,23.9478188,0.0000351110
21:36:42.626 > 56,2.3593073,0.6419035,0.00,23.9562187,0.0000352621
21:36:42.629 > 57,2.3597794,0.6421172,0.00,23.9615593,0.0000354758
21:36:42.631 > 58,2.3604510,0.6423824,0.00,23.9692020,0.0000357411
21:36:42.634 > 59,2.3610759,0.6426013,0.00,23.9763432,0.0000359600
21:36:42.637 > 60,2.3616939,0.6427552,0.00,23.9834671,0.0000361139
21:36:42.638 > 61,2.3622518,0.6431897,0.00,23.9895916,0.0000365484
21:36:42.642 > 62,2.3629048,0.6432992,0.00,23.9971771,0.0000366578
21:36:42.645 > 63,2.3635235,0.6435438,0.00,24.0042171,0.0000369025
21:36:42.648 > 64,2.3640726,0.6438506,0.00,24.0103683,0.0000372093
21:36:42.650 > 65,2.3647795,0.6441219,0.00,24.0184212,0.0000374806
21:36:42.653 > 66,2.3652327,0.6444054,0.00,24.0234680,0.0000377640
21:36:42.654 > 67,2.3660610,0.6445897,0.00,24.0330410,0.0000379483
21:36:42.654 > 68,2.3665376,0.6448086,0.00,24.0384331,0.0000381672
21:36:42.661 > 69,2.3672650,0.6451725,0.00,24.0466290,0.0000385311
21:36:42.663 > 70,2.3677621,0.6454007,0.00,24.0522518,0.0000387593
21:36:42.666 > 71,2.3684189,0.6456893,0.00,24.0596943,0.0000390480
21:36:42.668 > 72,2.3690746,0.6459222,0.00,24.0671825,0.0000392809
21:36:42.670 > 73,2.3696687,0.6463268,0.00,24.0737629,0.0000396855
21:36:42.670 > 74,2.3701954,0.6464910,0.00,24.0798035,0.0000398496
21:36:42.677 > 75,2.3709104,0.6468704,0.00,24.0878353,0.0000402290
21:36:42.679 > 76,2.3713894,0.6471561,0.00,24.0931854,0.0000405148
21:36:42.681 > 77,2.3722024,0.6475233,0.00,24.1023846,0.0000408819
21:36:42.684 > 78,2.3727334,0.6477857,0.00,24.1083717,0.0000411444
21:36:42.687 > 79,2.3733244,0.6480972,0.00,24.1150150,0.0000414559
21:36:42.687 > 80,2.3738811,0.6484747,0.00,24.1211853,0.0000418333
21:36:42.693 > 81,2.3745139,0.6487207,0.00,24.1283875,0.0000420793
21:36:42.695 > 82,2.3751328,0.6489508,0.00,24.1354465,0.0000423095
21:36:42.698 > 83,2.3757675,0.6494396,0.00,24.1424160,0.0000427983
21:36:42.700 > 84,2.3763394,0.6497778,0.00,24.1488056,0.0000431364
21:36:42.703 > 85,2.3771198,0.6501450,0.00,24.1576233,0.0000435036
21:36:42.705 > 86,2.3776870,0.6504892,0.00,24.1639500,0.0000438479
21:36:42.708 > 87,2.3782787,0.6508031,0.00,24.1705990,0.0000441617
21:36:42.710 > 88,2.3789120,0.6512918,0.00,24.1775532,0.0000446505
21:36:42.713 > 89,2.3794429,0.6516506,0.00,24.1834373,0.0000450093
21:36:42.715 > 90,2.3800707,0.6520912,0.00,24.1903782,0.0000454499
