16:52:52.885 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
16:52:52.886 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
16:53:08.769 > DEBUG (obtain_Vbd) -> Ejecutandose
16:53:08.769 > DEBUG (obtain_Vbd) -> logaritmo calculado
16:53:08.769 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.438423
16:53:08.769 > DEBUG (polarization_settling) → Channel 1
16:53:27.571 > DEBUG (obtain_Vbd) -> Ejecutandose
16:53:27.575 > DEBUG (obtain_Vbd) -> logaritmo calculado
16:53:27.575 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.443825
16:53:27.576 > DEBUG (polarization_settling) → Channel 2
16:54:00.748 > -------------------- DATOS OBTENIDOS --------------------
16:54:00.748 > ------------------ -------------------
16:54:00.748 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
16:54:00.748 > 1,2.2544346,0.6238433,0.00,22.7378006,0.0000178161
16:54:00.764 > 2,2.2549663,0.6238737,0.00,22.7440376,0.0000178465
16:54:00.766 > 3,2.2557549,0.6240757,0.00,22.7531281,0.0000180485
16:54:00.769 > 4,2.2565062,0.6241276,0.00,22.7619343,0.0000181004
16:54:00.771 > 5,2.2571211,0.6240883,0.00,22.7692242,0.0000180612
16:54:00.774 > 6,2.2577531,0.6241080,0.00,22.7766571,0.0000180808
16:54:00.776 > 7,2.2583294,0.6242633,0.00,22.7832909,0.0000182361
16:54:00.779 > 8,2.2590783,0.6244317,0.00,22.7919445,0.0000184045
16:54:00.782 > 9,2.2595329,0.6244209,0.00,22.7973175,0.0000183938
16:54:00.784 > 10,2.2602820,0.6244925,0.00,22.8060780,0.0000184653
16:54:00.787 > 11,2.2609808,0.6245421,0.00,22.8142662,0.0000185149
16:54:00.787 > 12,2.2616396,0.6245561,0.00,22.8220196,0.0000185289
16:54:00.787 > 13,2.2622612,0.6246856,0.00,22.8292122,0.0000186585
16:54:00.787 > 14,2.2629399,0.6246426,0.00,22.8372631,0.0000186154
16:54:00.797 > 15,2.2634823,0.6248499,0.00,22.8434429,0.0000188227
16:54:00.800 > 16,2.2640464,0.6247581,0.00,22.8501911,0.0000187309
16:54:00.802 > 17,2.2646208,0.6249499,0.00,22.8567619,0.0000189227
16:54:00.805 > 18,2.2653692,0.6249551,0.00,22.8655815,0.0000189279
16:54:00.806 > 19,2.2658005,0.6249649,0.00,22.8706589,0.0000189377
16:54:00.806 > 20,2.2665596,0.6250917,0.00,22.8794785,0.0000190645
16:54:00.814 > 21,2.2670858,0.6251978,0.00,22.8855724,0.0000191706
16:54:00.816 > 22,2.2677097,0.6252109,0.00,22.8929157,0.0000191838
16:54:00.818 > 23,2.2682827,0.6252736,0.00,22.8996067,0.0000192464
16:54:00.821 > 24,2.2689385,0.6254228,0.00,22.9071846,0.0000193956
16:54:00.822 > 25,2.2695699,0.6255295,0.00,22.9145164,0.0000195023
16:54:00.825 > 26,2.2702074,0.6255814,0.00,22.9219799,0.0000195542
16:54:00.825 > 27,2.2708955,0.6255252,0.00,22.9301529,0.0000194980
16:54:00.831 > 28,2.2714376,0.6256473,0.00,22.9364204,0.0000196201
16:54:00.834 > 29,2.2721822,0.6256394,0.00,22.9452076,0.0000196122
16:54:00.837 > 30,2.2727065,0.6258424,0.00,22.9511795,0.0000198152
16:54:00.838 > 31,2.2732458,0.6259294,0.00,22.9574471,0.0000199022
16:54:00.842 > 32,2.2738788,0.6259780,0.00,22.9648609,0.0000199508
16:54:00.844 > 33,2.2745233,0.6260089,0.00,22.9724274,0.0000199817
16:54:00.848 > 34,2.2750893,0.6261665,0.00,22.9789371,0.0000201393
16:54:00.851 > 35,2.2757428,0.6261950,0.00,22.9866142,0.0000201678
16:54:00.853 > 36,2.2764311,0.6261992,0.00,22.9947262,0.0000201721
16:54:00.855 > 37,2.2769074,0.6263167,0.00,23.0002213,0.0000202895
16:54:00.858 > 38,2.2776010,0.6264214,0.00,23.0082893,0.0000203942
16:54:00.860 > 39,2.2781856,0.6265664,0.00,23.0150318,0.0000205392
16:54:00.860 > 40,2.2787521,0.6264822,0.00,23.0217991,0.0000204551
16:54:00.867 > 41,2.2795196,0.6265818,0.00,23.0307465,0.0000205547
16:54:00.870 > 42,2.2800496,0.6266763,0.00,23.0368977,0.0000206491
16:54:00.872 > 43,2.2806904,0.6268345,0.00,23.0442905,0.0000208073
16:54:00.874 > 44,2.2812910,0.6268877,0.00,23.0513153,0.0000208606
16:54:00.877 > 45,2.2818780,0.6269822,0.00,23.0581379,0.0000209550
16:54:00.881 > 46,2.2823853,0.6270211,0.00,23.0640812,0.0000209939
16:54:00.883 > 47,2.2831433,0.6270940,0.00,23.0729427,0.0000210668
16:54:00.886 > 48,2.2837012,0.6271216,0.00,23.0794907,0.0000210944
16:54:00.888 > 49,2.2843242,0.6273574,0.00,23.0865917,0.0000213302
16:54:00.889 > 50,2.2848368,0.6272591,0.00,23.0927391,0.0000212320
16:54:00.893 > 51,2.2855175,0.6274752,0.00,23.1005402,0.0000214480
16:54:00.893 > 52,2.2862329,0.6274509,0.00,23.1090031,0.0000214237
16:54:00.899 > 53,2.2867134,0.6277222,0.00,23.1143837,0.0000216950
16:54:00.902 > 54,2.2873683,0.6277109,0.00,23.1221180,0.0000216838
16:54:00.904 > 55,2.2880063,0.6278793,0.00,23.1294651,0.0000218521
16:54:00.906 > 56,2.2885969,0.6278775,0.00,23.1364307,0.0000218503
16:54:00.906 > 57,2.2892659,0.6280136,0.00,23.1441784,0.0000219864
16:54:00.906 > 58,2.2898645,0.6282456,0.00,23.1509953,0.0000222184
16:54:00.915 > 59,2.2904842,0.6281731,0.00,23.1583786,0.0000221459
16:54:00.917 > 60,2.2910700,0.6282185,0.00,23.1652393,0.0000221913
16:54:00.920 > 61,2.2917187,0.6284748,0.00,23.1726208,0.0000224476
16:54:00.923 > 62,2.2923772,0.6284809,0.00,23.1803799,0.0000224537
16:54:00.925 > 63,2.2929511,0.6285777,0.00,23.1870461,0.0000225505
16:54:00.928 > 64,2.2936304,0.6287713,0.00,23.1948509,0.0000227441
16:54:00.929 > 65,2.2941148,0.6287550,0.00,23.2005825,0.0000227278
16:54:00.933 > 66,2.2948594,0.6288503,0.00,23.2092628,0.0000228232
16:54:00.935 > 67,2.2954628,0.6291404,0.00,23.2160740,0.0000231132
