19:07:38.041 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
19:07:38.041 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
19:07:53.929 > DEBUG (obtain_Vbd) -> Ejecutandose
19:07:53.933 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:07:53.933 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.438444
19:07:53.933 > DEBUG (polarization_settling) → Channel 1
19:08:12.424 > DEBUG (obtain_Vbd) -> Ejecutandose
19:08:12.427 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:08:12.428 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.437529
19:08:12.430 > DEBUG (polarization_settling) → Channel 2
19:08:44.609 > -------------------- DATOS OBTENIDOS --------------------
19:08:44.609 > ------------------ -------------------
19:08:44.610 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
19:08:44.780 > 67,2.3456719,0.6441444,0.00,23.7925358,0.0000380082
19:08:44.783 > 68,2.3462193,0.6443797,0.00,23.7987461,0.0000382435
19:08:44.785 > 69,2.3470442,0.6446491,0.00,23.8081913,0.0000385129
19:08:44.788 > 70,2.3475177,0.6449606,0.00,23.8134460,0.0000388244
19:08:44.791 > 71,2.3480499,0.6452754,0.00,23.8193932,0.0000391392
19:08:44.793 > 72,2.3486581,0.6456201,0.00,23.8262024,0.0000394839
19:08:44.796 > 73,2.3493814,0.6458039,0.00,23.8345394,0.0000396677
19:08:44.798 > 74,2.3500130,0.6461692,0.00,23.8416042,0.0000400330
19:08:44.801 > 75,2.3505125,0.6463956,0.00,23.8472557,0.0000402594
19:08:44.803 > 76,2.3511870,0.6467674,0.00,23.8548203,0.0000406312
19:08:44.806 > 77,2.3518264,0.6470869,0.00,23.8620262,0.0000409507
19:08:44.809 > 78,2.3524480,0.6474153,0.00,23.8690109,0.0000412791
19:08:44.811 > 79,2.3530359,0.6476669,0.00,23.8756790,0.0000415307
19:08:44.814 > 80,2.3536823,0.6481084,0.00,23.8828392,0.0000419722
19:08:44.816 > 81,2.3541927,0.6483671,0.00,23.8885880,0.0000422309
19:08:44.819 > 82,2.3548925,0.6487095,0.00,23.8964787,0.0000425733
19:08:44.821 > 83,2.3554382,0.6492221,0.00,23.9023762,0.0000430859
19:08:44.824 > 84,2.3560870,0.6494817,0.00,23.9097538,0.0000433455
19:08:44.826 > 85,2.3566675,0.6498816,0.00,23.9161816,0.0000437454
19:08:44.829 > 86,2.3573031,0.6502160,0.00,23.9233265,0.0000440798
19:08:44.831 > 87,2.3578711,0.6506183,0.00,23.9295998,0.0000444821
19:08:44.834 > 88,2.3585827,0.6509944,0.00,23.9375973,0.0000448582
19:08:44.836 > 89,2.3590729,0.6512063,0.00,23.9431572,0.0000450701
19:08:44.839 > 90,2.3597975,0.6518274,0.00,23.9510479,0.0000456912
19:08:44.841 > 91,2.3604505,0.6521876,0.00,23.9583721,0.0000460514
19:08:44.844 > 92,2.3610175,0.6525416,0.00,23.9646854,0.0000464054
19:08:44.847 > 93,2.3616152,0.6529266,0.00,23.9713306,0.0000467904
