21:13:46.213 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
21:13:46.214 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
21:14:02.089 > DEBUG (obtain_Vbd) -> Ejecutandose
21:14:02.092 > DEBUG (obtain_Vbd) -> logaritmo calculado
21:14:02.093 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.455005
21:14:02.093 > DEBUG (polarization_settling) → Channel 1
21:14:20.557 > DEBUG (obtain_Vbd) -> Ejecutandose
21:14:20.557 > DEBUG (obtain_Vbd) -> logaritmo calculado
21:14:20.557 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458749
21:14:20.573 > DEBUG (polarization_settling) → Channel 2
21:14:53.143 > -------------------- DATOS OBTENIDOS --------------------
21:14:53.143 > ------------------ -------------------
21:14:53.143 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
21:14:53.304 > 67,2.3646185,0.6454662,0.00,24.0150661,0.0000388688
21:14:53.319 > 68,2.3650773,0.6456781,0.00,24.0202522,0.0000390807
21:14:53.319 > 69,2.3657382,0.6460331,0.00,24.0276737,0.0000394357
21:14:53.319 > 70,2.3664286,0.6463708,0.00,24.0354614,0.0000397735
21:14:53.319 > 71,2.3671153,0.6466201,0.00,24.0432968,0.0000400227
21:14:53.319 > 72,2.3676863,0.6469120,0.00,24.0497246,0.0000403146
21:14:53.319 > 73,2.3683772,0.6472796,0.00,24.0574856,0.0000406823
21:14:53.354 > 74,2.3689086,0.6475579,0.00,24.0634613,0.0000409605
21:14:53.354 > 75,2.3695321,0.6478465,0.00,24.0705109,0.0000412492
21:14:53.354 > 76,2.3701482,0.6481758,0.00,24.0774307,0.0000415784
21:14:53.354 > 77,2.3707249,0.6483362,0.00,24.0840645,0.0000417389
21:14:53.354 > 78,2.3713918,0.6488512,0.00,24.0913868,0.0000422539
21:14:53.354 > 79,2.3719647,0.6490341,0.00,24.0979500,0.0000424367
21:14:53.354 > 80,2.3726211,0.6494756,0.00,24.1052265,0.0000428783
21:14:53.354 > 81,2.3733096,0.6498999,0.00,24.1129017,0.0000433025
21:14:53.354 > 82,2.3737669,0.6501296,0.00,24.1180515,0.0000435322
21:14:53.354 > 83,2.3744102,0.6505561,0.00,24.1251926,0.0000439587
21:14:53.354 > 84,2.3749909,0.6508625,0.00,24.1317177,0.0000442651
21:14:53.370 > 85,2.3756979,0.6513821,0.00,24.1395092,0.0000447848
21:14:53.370 > 86,2.3761959,0.6517605,0.00,24.1449852,0.0000451632
21:14:53.370 > 87,2.3769214,0.6520229,0.00,24.1532650,0.0000454255
21:14:53.370 > 88,2.3774569,0.6524341,0.00,24.1591492,0.0000458367
21:14:53.370 > 89,2.3780653,0.6528789,0.00,24.1658573,0.0000462815
21:14:53.370 > 90,2.3787460,0.6532582,0.00,24.1734848,0.0000466608
21:14:53.370 > 91,2.3793204,0.6536478,0.00,24.1798496,0.0000470505
21:14:53.394 > 92,2.3798175,0.6541904,0.00,24.1851425,0.0000475931
21:14:53.394 > 93,2.3805192,0.6544631,0.00,24.1931305,0.0000478657
21:14:53.394 > 94,2.3811791,0.6550071,0.00,24.2003403,0.0000484097
21:14:53.394 > 95,2.3817091,0.6554271,0.00,24.2061501,0.0000488297
21:14:53.394 > 96,2.3824613,0.6558172,0.00,24.2146111,0.0000492198
21:14:53.394 > 97,2.3830533,0.6564042,0.00,24.2209759,0.0000498068
21:14:53.396 > 98,2.3836806,0.6568350,0.00,24.2279224,0.0000502376
21:14:53.399 > 99,2.3843138,0.6572550,0.00,24.2349491,0.0000506576
21:14:53.402 > 100,2.3848667,0.6576433,0.00,24.2410603,0.0000510459
21:14:53.404 > 101,2.3854809,0.6583004,0.00,24.2476120,0.0000517030
21:14:53.408 > 102,2.3860586,0.6588233,0.00,24.2538757,0.0000522259
21:14:53.410 > 103,2.3867335,0.6592284,0.00,24.2614098,0.0000526310
21:14:53.412 > 104,2.3872766,0.6597915,0.00,24.2672234,0.0000531942
21:14:53.415 > 105,2.3879268,0.6602569,0.00,24.2744026,0.0000536596
21:14:53.418 > 106,2.3884487,0.6608992,0.00,24.2798843,0.0000543018
21:14:53.420 > 107,2.3891783,0.6613206,0.00,24.2880459,0.0000547232
21:14:53.423 > 108,2.3897662,0.6620886,0.00,24.2941723,0.0000554912
21:14:53.426 > 109,2.3903165,0.6625774,0.00,24.3001480,0.0000559800
21:14:53.428 > 110,2.3909066,0.6631625,0.00,24.3064919,0.0000565652
21:14:53.430 > 111,2.3916466,0.6637051,0.00,24.3146496,0.0000571077
21:14:53.433 > 112,2.3921971,0.6643674,0.00,24.3204460,0.0000577700
21:14:53.435 > 113,2.3928244,0.6650507,0.00,24.3271255,0.0000584534
21:14:53.465 > 114,2.3933580,0.6657421,0.00,24.3326931,0.0000591447
21:14:53.465 > 115,2.3941107,0.6662992,0.00,24.3409843,0.0000597018
21:14:53.465 > 116,2.3946550,0.6668862,0.00,24.3467865,0.0000602888
21:14:53.465 > 117,2.3951826,0.6676729,0.00,24.3521824,0.0000610755
21:14:53.465 > 118,2.3958502,0.6683750,0.00,24.3593178,0.0000617776
21:14:53.465 > 119,2.3964503,0.6690209,0.00,24.3657169,0.0000624235
21:14:53.465 > 120,2.3971379,0.6697941,0.00,24.3730125,0.0000631967
21:14:53.465 > 121,2.3977623,0.6705757,0.00,24.3795567,0.0000639783
21:14:53.465 > 122,2.3983338,0.6713128,0.00,24.3855209,0.0000647154
21:14:53.465 > 123,2.3989563,0.6720345,0.00,24.3921051,0.0000654371
21:14:53.465 > 124,2.3994901,0.6729012,0.00,24.3974915,0.0000663039
21:14:53.470 > 125,2.4001379,0.6737712,0.00,24.4042168,0.0000671738
21:14:53.470 > 126,2.4007337,0.6746178,0.00,24.4103527,0.0000680205
21:14:53.472 > 127,2.4013221,0.6753213,0.00,24.4165535,0.0000687239
21:14:53.474 > 128,2.4020584,0.6763466,0.00,24.4241600,0.0000697492
21:14:53.476 > 129,2.4024808,0.6772460,0.00,24.4281979,0.0000706487
21:14:53.479 > 130,2.4032927,0.6781661,0.00,24.4368038,0.0000715687
21:14:53.481 > 131,2.4038105,0.6792119,0.00,24.4418144,0.0000726146
21:14:53.484 > 132,2.4043939,0.6801249,0.00,24.4477348,0.0000735276
21:14:53.486 > 133,2.4049926,0.6812087,0.00,24.4536552,0.0000746113
21:14:53.490 > 134,2.4056394,0.6822274,0.00,24.4602127,0.0000756301
21:14:53.493 > 135,2.4061801,0.6831044,0.00,24.4656715,0.0000765070
21:14:53.495 > 136,2.4068859,0.6842948,0.00,24.4727421,0.0000776975
21:14:53.497 > 137,2.4074790,0.6853449,0.00,24.4786339,0.0000787475
21:14:53.500 > 138,2.4081020,0.6864347,0.00,24.4848366,0.0000798373
21:14:53.503 > 139,2.4088681,0.6877280,0.00,24.4925137,0.0000811306
21:14:53.504 > 140,2.4092400,0.6887687,0.00,24.4958057,0.0000821713
21:14:53.504 > 141,2.4098833,0.6900190,0.00,24.5020790,0.0000834216
21:14:53.504 > 142,2.4105384,0.6911181,0.00,24.5086517,0.0000845208
21:14:53.504 > 143,2.4110403,0.6927309,0.00,24.5128765,0.0000861335
21:14:53.504 > 144,2.4117420,0.6939484,0.00,24.5198727,0.0000873510
21:14:53.504 > 145,2.4121821,0.6953787,0.00,24.5235615,0.0000887814
21:14:53.520 > 146,2.4130569,0.6965396,0.00,24.5326595,0.0000899423
21:14:53.524 > 147,2.4135497,0.6976178,0.00,24.5373383,0.0000910204
21:14:53.526 > 148,2.4139946,0.6995724,0.00,24.5405312,0.0000929751
21:14:53.528 > 149,2.4146714,0.7008835,0.00,24.5471363,0.0000942861
21:14:53.531 > 150,2.4154081,0.7024163,0.00,24.5542145,0.0000958189
21:14:53.533 > 151,2.4161129,0.7039729,0.00,24.5608940,0.0000973756
21:14:53.535 > 152,2.4165719,0.7055857,0.00,24.5646114,0.0000989883
21:14:53.535 > 153,2.4170880,0.7071133,0.00,24.5690956,0.0001005159
21:14:53.535 > 154,2.4177940,0.7087840,0.00,24.5756664,0.0001021867
21:14:53.535 > 155,2.4184222,0.7105100,0.00,24.5812626,0.0001039126
21:14:53.546 > 156,2.4190376,0.7125507,0.00,24.5863743,0.0001059533
21:14:53.548 > 157,2.4196129,0.7140517,0.00,24.5915833,0.0001074543
21:14:53.551 > 158,2.4202940,0.7163174,0.00,24.5972385,0.0001097200
21:14:53.552 > 159,2.4208627,0.7181411,0.00,24.6020298,0.0001115437
21:14:53.552 > 160,2.4215128,0.7199704,0.00,24.6077747,0.0001133730
21:14:53.559 > 161,2.4221115,0.7218535,0.00,24.6128578,0.0001152561
21:14:53.561 > 162,2.4226089,0.7241627,0.00,24.6162987,0.0001175653
21:14:53.563 > 163,2.4230766,0.7258989,0.00,24.6199913,0.0001193016
21:14:53.563 > 164,2.4239399,0.7287596,0.00,24.6271687,0.0001221622
21:14:53.563 > 165,2.4244738,0.7310660,0.00,24.6310425,0.0001244687
21:14:53.563 > 166,2.4250059,0.7330740,0.00,24.6352081,0.0001264766
21:14:53.563 > 167,2.4256351,0.7356825,0.00,24.6398888,0.0001290852
21:14:53.577 > 168,2.4263251,0.7381036,0.00,24.6454849,0.0001315062
21:14:53.580 > 169,2.4269638,0.7405003,0.00,24.6505013,0.0001339029
21:14:53.582 > 170,2.4275312,0.7430152,0.00,24.6545525,0.0001364179
21:14:53.585 > 171,2.4281445,0.7455598,0.00,24.6591110,0.0001389624
21:14:53.588 > 172,2.4287031,0.7483643,0.00,24.6627541,0.0001417669
21:14:53.590 > 173,2.4292235,0.7512568,0.00,24.6658554,0.0001446595
21:14:53.592 > 174,2.4299788,0.7541362,0.00,24.6717396,0.0001475388
21:14:53.595 > 175,2.4305758,0.7571288,0.00,24.6756363,0.0001505314
21:14:53.597 > 176,2.4312012,0.7601597,0.00,24.6798306,0.0001535623
21:14:53.600 > 177,2.4317756,0.7631612,0.00,24.6834507,0.0001565638
21:14:53.603 > 178,2.4323933,0.7661865,0.00,24.6875591,0.0001595891
21:14:53.606 > 179,2.4330454,0.7695383,0.00,24.6917305,0.0001629409
