09:39:53.408 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
09:39:53.408 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
09:40:09.274 > DEBUG (obtain_Vbd) -> Ejecutandose
09:40:09.279 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:40:09.279 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.471339
09:40:09.280 > DEBUG (polarization_settling) → Channel 1
09:40:28.044 > DEBUG (obtain_Vbd) -> Ejecutandose
09:40:28.047 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:40:28.048 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.480472
09:40:28.050 > DEBUG (polarization_settling) → Channel 2
09:41:01.881 > -------------------- DATOS OBTENIDOS --------------------
09:41:01.881 > ------------------ -------------------
09:41:01.882 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
09:41:02.057 > 67,2.3857405,0.6451454,0.00,24.2650070,0.0000380540
09:41:02.060 > 68,2.3863854,0.6454405,0.00,24.2723026,0.0000383492
09:41:02.062 > 69,2.3869486,0.6457838,0.00,24.2785835,0.0000386925
09:41:02.065 > 70,2.3876138,0.6459985,0.00,24.2862034,0.0000389072
09:41:02.067 > 71,2.3882484,0.6462917,0.00,24.2933788,0.0000392004
09:41:02.070 > 72,2.3888359,0.6466697,0.00,24.2999096,0.0000395784
09:41:02.073 > 73,2.3894656,0.6469237,0.00,24.3070679,0.0000398324
09:41:02.075 > 74,2.3900759,0.6472576,0.00,24.3139153,0.0000401663
09:41:02.078 > 75,2.3906658,0.6476085,0.00,24.3205032,0.0000405172
09:41:02.081 > 76,2.3911746,0.6478124,0.00,24.3262882,0.0000407211
09:41:02.083 > 77,2.3918941,0.6482062,0.00,24.3343601,0.0000411149
09:41:02.086 > 78,2.3924394,0.6485294,0.00,24.3404503,0.0000414381
09:41:02.088 > 79,2.3931167,0.6488989,0.00,24.3480511,0.0000418076
09:41:02.091 > 80,2.3936336,0.6493447,0.00,24.3536777,0.0000422534
09:41:02.094 > 81,2.3943334,0.6494649,0.00,24.3618031,0.0000423736
09:41:02.096 > 82,2.3949296,0.6499574,0.00,24.3683186,0.0000428661
09:41:02.099 > 83,2.3955672,0.6502928,0.00,24.3754845,0.0000432014
09:41:02.101 > 84,2.3960531,0.6508302,0.00,24.3806515,0.0000437389
09:41:02.104 > 85,2.3967505,0.6510004,0.00,24.3886967,0.0000439091
09:41:02.106 > 86,2.3973236,0.6514598,0.00,24.3949738,0.0000443684
09:41:02.109 > 87,2.3980711,0.6518148,0.00,24.4034157,0.0000447235
09:41:02.111 > 88,2.3985803,0.6522676,0.00,24.4089432,0.0000451763
