19:39:41.298 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
19:39:41.298 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
19:39:57.177 > DEBUG (obtain_Vbd) -> Ejecutandose
19:39:57.181 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:39:57.181 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458076
19:39:57.182 > DEBUG (polarization_settling) → Channel 1
19:40:15.654 > DEBUG (obtain_Vbd) -> Ejecutandose
19:40:15.654 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:40:15.654 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458384
19:40:15.654 > DEBUG (polarization_settling) → Channel 2
19:40:48.224 > -------------------- DATOS OBTENIDOS --------------------
19:40:48.224 > ------------------ -------------------
19:40:48.224 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
19:40:48.397 > 67,2.3639235,0.6449484,0.00,24.0074673,0.0000382987
19:40:48.399 > 68,2.3645763,0.6453549,0.00,24.0147400,0.0000387051
19:40:48.402 > 69,2.3651507,0.6456042,0.00,24.0212498,0.0000389544
19:40:48.404 > 70,2.3657613,0.6459334,0.00,24.0281048,0.0000392837
19:40:48.407 > 71,2.3664091,0.6461813,0.00,24.0354862,0.0000395316
19:40:48.410 > 72,2.3671346,0.6464293,0.00,24.0437794,0.0000397795
19:40:48.413 > 73,2.3676512,0.6468072,0.00,24.0494766,0.0000401574
19:40:48.414 > 74,2.3682411,0.6471196,0.00,24.0561028,0.0000404699
19:40:48.418 > 75,2.3687654,0.6473479,0.00,24.0620480,0.0000406982
19:40:48.421 > 76,2.3695989,0.6477174,0.00,24.0714874,0.0000410677
19:40:48.422 > 77,2.3702188,0.6478998,0.00,24.0786076,0.0000412500
19:40:48.425 > 78,2.3707104,0.6483554,0.00,24.0839272,0.0000417057
19:40:48.428 > 79,2.3713300,0.6486590,0.00,24.0909157,0.0000420092
19:40:48.431 > 80,2.3719087,0.6490538,0.00,24.0973225,0.0000424040
19:40:48.431 > 81,2.3724699,0.6493615,0.00,24.1036186,0.0000427117
19:40:48.435 > 82,2.3731167,0.6496964,0.00,24.1108971,0.0000430467
19:40:48.438 > 83,2.3737576,0.6501099,0.00,24.1180191,0.0000434601
19:40:48.440 > 84,2.3744082,0.6504163,0.00,24.1253700,0.0000437665
19:40:48.444 > 85,2.3749363,0.6508578,0.00,24.1311340,0.0000442080
19:40:48.446 > 86,2.3756771,0.6511300,0.00,24.1395855,0.0000444803
19:40:48.448 > 87,2.3762641,0.6516221,0.00,24.1459904,0.0000449723
19:40:48.451 > 88,2.3768301,0.6518625,0.00,24.1524124,0.0000452127
19:40:48.454 > 89,2.3774004,0.6522765,0.00,24.1587029,0.0000456267
19:40:48.456 > 90,2.3780692,0.6528106,0.00,24.1660271,0.0000461608
19:40:48.460 > 91,2.3786159,0.6531801,0.00,24.1720886,0.0000465304
19:40:48.462 > 92,2.3792899,0.6536011,0.00,24.1795940,0.0000469513
19:40:48.465 > 93,2.3798447,0.6540599,0.00,24.1856556,0.0000474101
19:40:48.467 > 94,2.3804915,0.6542985,0.00,24.1930313,0.0000476487
19:40:48.470 > 95,2.3811450,0.6548223,0.00,24.2001896,0.0000481726
19:40:48.471 > 96,2.3817914,0.6552297,0.00,24.2073841,0.0000485800
19:40:48.474 > 97,2.3822947,0.6557499,0.00,24.2127724,0.0000491001
19:40:48.477 > 98,2.3830421,0.6562293,0.00,24.2210827,0.0000495795
19:40:48.480 > 99,2.3836839,0.6565862,0.00,24.2282772,0.0000499364
19:40:48.483 > 100,2.3842666,0.6570988,0.00,24.2346115,0.0000504490
19:40:48.485 > 101,2.3847251,0.6576643,0.00,24.2394238,0.0000510145
19:40:48.487 > 102,2.3855271,0.6579884,0.00,24.2485409,0.0000513387
19:40:48.487 > 103,2.3860521,0.6585979,0.00,24.2540913,0.0000519481
19:40:48.492 > 104,2.3866286,0.6591040,0.00,24.2603607,0.0000524542
19:40:48.494 > 105,2.3872738,0.6595366,0.00,24.2675152,0.0000528868
19:40:48.494 > 106,2.3879192,0.6601797,0.00,24.2744503,0.0000535300
19:40:48.494 > 107,2.3884304,0.6608126,0.00,24.2798119,0.0000541629
19:40:48.502 > 108,2.3890805,0.6612827,0.00,24.2869854,0.0000546329
19:40:48.505 > 109,2.3896990,0.6618641,0.00,24.2936687,0.0000552143
19:40:48.508 > 110,2.3903575,0.6624576,0.00,24.3008137,0.0000558079
19:40:48.510 > 111,2.3909245,0.6630035,0.00,24.3069248,0.0000563537
19:40:48.513 > 112,2.3917098,0.6636069,0.00,24.3155537,0.0000569571
19:40:48.515 > 113,2.3920643,0.6641976,0.00,24.3191147,0.0000575479
19:40:48.518 > 114,2.3927598,0.6650129,0.00,24.3264580,0.0000583631
19:40:48.521 > 115,2.3934264,0.6654353,0.00,24.3338757,0.0000587855
19:40:48.522 > 116,2.3939800,0.6663492,0.00,24.3394451,0.0000596994
19:40:48.526 > 117,2.3945518,0.6669236,0.00,24.3455849,0.0000602738
19:40:48.529 > 118,2.3952351,0.6674792,0.00,24.3530598,0.0000608295
19:40:48.531 > 119,2.3958066,0.6682019,0.00,24.3590393,0.0000615522
19:40:48.533 > 120,2.3964965,0.6690326,0.00,24.3663044,0.0000623828
19:40:48.536 > 121,2.3970299,0.6696247,0.00,24.3719711,0.0000629750
19:40:48.539 > 122,2.3977103,0.6704826,0.00,24.3790970,0.0000638328
19:40:48.541 > 123,2.3984091,0.6712253,0.00,24.3865566,0.0000645755
19:40:48.544 > 124,2.3988807,0.6720752,0.00,24.3912258,0.0000654255
19:40:48.546 > 125,2.3995111,0.6728302,0.00,24.3978672,0.0000661804
19:40:48.549 > 126,2.4001155,0.6736496,0.00,24.4041328,0.0000669999
19:40:48.552 > 127,2.4007390,0.6744813,0.00,24.4106140,0.0000678315
19:40:48.554 > 128,2.4013619,0.6754106,0.00,24.4169846,0.0000687609
19:40:48.558 > 129,2.4019465,0.6761352,0.00,24.4231167,0.0000694854
19:40:48.560 > 130,2.4025683,0.6770805,0.00,24.4294586,0.0000704307
19:40:48.562 > 131,2.4032478,0.6781067,0.00,24.4363937,0.0000714569
19:40:48.565 > 132,2.4038231,0.6788672,0.00,24.4423790,0.0000722175
19:40:48.567 > 133,2.4043326,0.6797910,0.00,24.4474182,0.0000731412
19:40:48.570 > 134,2.4050195,0.6810291,0.00,24.4542179,0.0000743793
19:40:48.573 > 135,2.4056473,0.6819285,0.00,24.4606762,0.0000752788
19:40:48.575 > 136,2.4061685,0.6827980,0.00,24.4659081,0.0000761483
19:40:48.578 > 137,2.4068985,0.6839412,0.00,24.4733181,0.0000772914
