09:11:43.216 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
09:11:43.216 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
09:11:59.099 > DEBUG (obtain_Vbd) -> Ejecutandose
09:11:59.104 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:11:59.104 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.442293
09:11:59.104 > DEBUG (polarization_settling) → Channel 1
09:12:17.889 > DEBUG (obtain_Vbd) -> Ejecutandose
09:12:17.892 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:12:17.893 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.438220
09:12:17.895 > DEBUG (polarization_settling) → Channel 2
09:12:50.944 > -------------------- DATOS OBTENIDOS --------------------
09:12:50.944 > ------------------ -------------------
09:12:50.944 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
09:12:51.117 > 67,2.3458037,0.6413380,0.00,23.7971191,0.0000351251
09:12:51.119 > 68,2.3464615,0.6415232,0.00,23.8046818,0.0000353103
09:12:51.122 > 69,2.3470116,0.6418244,0.00,23.8108521,0.0000356115
09:12:51.125 > 70,2.3476841,0.6421233,0.00,23.8184681,0.0000359104
09:12:51.127 > 71,2.3483038,0.6423427,0.00,23.8255463,0.0000361298
09:12:51.130 > 72,2.3489578,0.6426205,0.00,23.8329678,0.0000364076
09:12:51.133 > 73,2.3494513,0.6429367,0.00,23.8384533,0.0000367238
09:12:51.135 > 74,2.3502221,0.6432604,0.00,23.8472042,0.0000370474
09:12:51.139 > 75,2.3506670,0.6433965,0.00,23.8523083,0.0000371836
09:12:51.141 > 76,2.3513091,0.6437753,0.00,23.8594818,0.0000375624
09:12:51.143 > 77,2.3520243,0.6440527,0.00,23.8676262,0.0000378398
09:12:51.146 > 78,2.3526669,0.6442356,0.00,23.8750095,0.0000380227
09:12:51.148 > 79,2.3531866,0.6446781,0.00,23.8806763,0.0000384651
09:12:51.152 > 80,2.3538728,0.6450237,0.00,23.8884048,0.0000388108
09:12:51.154 > 81,2.3545046,0.6453072,0.00,23.8955593,0.0000390943
09:12:51.156 > 82,2.3550112,0.6455424,0.00,23.9012852,0.0000393295
09:12:51.159 > 83,2.3556585,0.6459559,0.00,23.9084835,0.0000397430
09:12:51.162 > 84,2.3562148,0.6463035,0.00,23.9146786,0.0000400906
09:12:51.165 > 85,2.3569069,0.6465219,0.00,23.9226131,0.0000403090
09:12:51.167 > 86,2.3574505,0.6468357,0.00,23.9286938,0.0000406228
09:12:51.170 > 87,2.3580940,0.6472815,0.00,23.9358139,0.0000410686
09:12:51.172 > 88,2.3586686,0.6474321,0.00,23.9424324,0.0000412192
09:12:51.175 > 89,2.3593893,0.6479518,0.00,23.9503860,0.0000417389
09:12:51.177 > 90,2.3599977,0.6483189,0.00,23.9571762,0.0000421060
09:12:51.180 > 91,2.3606703,0.6486702,0.00,23.9647369,0.0000424573
09:12:51.183 > 92,2.3611891,0.6491744,0.00,23.9703274,0.0000429615
09:12:51.186 > 93,2.3617868,0.6493480,0.00,23.9771919,0.0000431350
09:12:51.188 > 94,2.3623192,0.6498569,0.00,23.9829369,0.0000436440
09:12:51.191 > 95,2.3629937,0.6502512,0.00,23.9904766,0.0000440382
09:12:51.193 > 96,2.3635685,0.6507179,0.00,23.9967651,0.0000445050
09:12:51.196 > 97,2.3642120,0.6510412,0.00,24.0040150,0.0000448282
09:12:51.198 > 98,2.3648930,0.6514088,0.00,24.0116596,0.0000451959
09:12:51.201 > 99,2.3654459,0.6519719,0.00,24.0175877,0.0000457590
09:12:51.204 > 100,2.3661134,0.6523036,0.00,24.0251122,0.0000460907
09:12:51.206 > 101,2.3667307,0.6527638,0.00,24.0319080,0.0000465509
09:12:51.209 > 102,2.3674250,0.6533027,0.00,24.0395298,0.0000470898
09:12:51.211 > 103,2.3679745,0.6536750,0.00,24.0456181,0.0000474620
09:12:51.214 > 104,2.3686204,0.6540922,0.00,24.0527973,0.0000478793
09:12:51.217 > 105,2.3691087,0.6547391,0.00,24.0578766,0.0000485262
09:12:51.219 > 106,2.3696616,0.6553326,0.00,24.0637722,0.0000491197
09:12:51.222 > 107,2.3704176,0.6556844,0.00,24.0723190,0.0000494714
09:12:51.224 > 108,2.3709686,0.6562550,0.00,24.0782185,0.0000500421
09:12:51.227 > 109,2.3715088,0.6567723,0.00,24.0840454,0.0000505594
09:12:51.229 > 110,2.3722272,0.6571989,0.00,24.0920696,0.0000509860
09:12:51.233 > 111,2.3728797,0.6578037,0.00,24.0991287,0.0000515907
09:12:51.235 > 112,2.3734303,0.6583294,0.00,24.1050701,0.0000521165
09:12:51.237 > 113,2.3739727,0.6588907,0.00,24.1108780,0.0000526778
09:12:51.240 > 114,2.3747759,0.6594805,0.00,24.1197300,0.0000532676
09:12:51.242 > 115,2.3752759,0.6599810,0.00,24.1251011,0.0000537680
09:12:51.245 > 116,2.3758740,0.6606419,0.00,24.1314602,0.0000544290
09:12:51.247 > 117,2.3763988,0.6613033,0.00,24.1369553,0.0000550904
09:12:51.250 > 118,2.3770728,0.6619445,0.00,24.1442299,0.0000557316
09:12:51.253 > 119,2.3777585,0.6624492,0.00,24.1517868,0.0000562363
09:12:51.255 > 120,2.3783352,0.6632056,0.00,24.1577911,0.0000569926
09:12:51.258 > 121,2.3788850,0.6640035,0.00,24.1634388,0.0000577906
09:12:51.260 > 122,2.3796117,0.6645330,0.00,24.1714535,0.0000583200
09:12:51.263 > 123,2.3800285,0.6653104,0.00,24.1755505,0.0000590975
09:12:51.265 > 124,2.3808308,0.6659764,0.00,24.1843128,0.0000597635
09:12:51.268 > 125,2.3813798,0.6667894,0.00,24.1899357,0.0000605764
09:12:51.270 > 126,2.3820384,0.6675143,0.00,24.1969376,0.0000613014
09:12:51.273 > 127,2.3826010,0.6684011,0.00,24.2026424,0.0000621882
09:12:51.276 > 128,2.3832128,0.6690074,0.00,24.2092209,0.0000627944
09:12:51.278 > 129,2.3837686,0.6699807,0.00,24.2147541,0.0000637678
09:12:51.281 > 130,2.3845394,0.6706851,0.00,24.2231026,0.0000644722
09:12:51.284 > 131,2.3850100,0.6714924,0.00,24.2278042,0.0000652795
09:12:51.286 > 132,2.3857265,0.6723741,0.00,24.2353287,0.0000661612
09:12:51.288 > 133,2.3862462,0.6732731,0.00,24.2405128,0.0000670602
09:12:51.292 > 134,2.3867807,0.6742722,0.00,24.2457676,0.0000680593
09:12:51.294 > 135,2.3874912,0.6752928,0.00,24.2530746,0.0000690799
09:12:51.296 > 136,2.3880014,0.6760945,0.00,24.2582512,0.0000698816
09:12:51.299 > 137,2.3886864,0.6772212,0.00,24.2651463,0.0000710083
09:12:51.302 > 138,2.3893435,0.6782694,0.00,24.2717934,0.0000720565
09:12:51.304 > 139,2.3898945,0.6792713,0.00,24.2772388,0.0000730584
09:12:51.307 > 140,2.3905792,0.6803462,0.00,24.2841835,0.0000741333
09:12:51.309 > 141,2.3911233,0.6813088,0.00,24.2895908,0.0000750959
09:12:51.312 > 142,2.3917785,0.6823925,0.00,24.2961788,0.0000761796
09:12:51.314 > 143,2.3923090,0.6838168,0.00,24.3009396,0.0000776039
09:12:51.317 > 144,2.3929684,0.6849449,0.00,24.3075314,0.0000787320
09:12:51.319 > 145,2.3935559,0.6860483,0.00,24.3132992,0.0000798354
09:12:51.322 > 146,2.3940737,0.6874244,0.00,24.3179626,0.0000812115
09:12:51.325 > 147,2.3948557,0.6886195,0.00,24.3259296,0.0000824066
09:12:51.327 > 148,2.3953898,0.6899165,0.00,24.3308659,0.0000837036
09:12:51.330 > 149,2.3960059,0.6914586,0.00,24.3365116,0.0000852457
09:12:51.332 > 150,2.3965569,0.6927304,0.00,24.3416748,0.0000865175
09:12:51.335 > 151,2.3972819,0.6940415,0.00,24.3488483,0.0000878286
09:12:51.337 > 152,2.3978343,0.6958086,0.00,24.3535061,0.0000895957
09:12:51.340 > 153,2.3984363,0.6972085,0.00,24.3591366,0.0000909956
09:12:51.342 > 154,2.3991089,0.6988208,0.00,24.3653755,0.0000926079
09:12:51.345 > 155,2.3996136,0.7003007,0.00,24.3697720,0.0000940878
09:12:51.347 > 156,2.4001701,0.7019850,0.00,24.3745670,0.0000957721
09:12:51.350 > 157,2.4008558,0.7034649,0.00,24.3810997,0.0000972520
09:12:51.353 > 158,2.4013419,0.7056067,0.00,24.3845825,0.0000993938
09:12:51.355 > 159,2.4019339,0.7072297,0.00,24.3898602,0.0001010168
09:12:51.357 > 160,2.4027255,0.7089520,0.00,24.3973866,0.0001027390
09:12:51.360 > 161,2.4033217,0.7112074,0.00,24.4020500,0.0001049945
09:12:51.362 > 162,2.4037478,0.7128000,0.00,24.4054031,0.0001065871
09:12:51.365 > 163,2.4044504,0.7145802,0.00,24.4118195,0.0001083673
09:12:51.367 > 164,2.4049218,0.7166789,0.00,24.4151726,0.0001104660
09:12:51.370 > 165,2.4057300,0.7193099,0.00,24.4219437,0.0001130970
09:12:51.372 > 166,2.4063129,0.7210705,0.00,24.4269695,0.0001148576
09:12:51.375 > 167,2.4069724,0.7234415,0.00,24.4322548,0.0001172286
09:12:51.377 > 168,2.4075394,0.7253924,0.00,24.4368916,0.0001191795
09:12:51.380 > 169,2.4081361,0.7277886,0.00,24.4414139,0.0001215757
09:12:51.383 > 170,2.4087231,0.7306423,0.00,24.4453392,0.0001244293
09:12:51.385 > 171,2.4093196,0.7328649,0.00,24.4500408,0.0001266520
09:12:51.387 > 172,2.4099579,0.7351115,0.00,24.4552097,0.0001288986
09:12:51.390 > 173,2.4105675,0.7381756,0.00,24.4591808,0.0001319627
09:12:51.392 > 174,2.4110758,0.7405442,0.00,24.4626884,0.0001343313
09:12:51.395 > 175,2.4118223,0.7436228,0.00,24.4682598,0.0001374099
09:12:51.398 > 176,2.4123499,0.7469185,0.00,24.4710197,0.0001407056
09:12:51.400 > 177,2.4130559,0.7493765,0.00,24.4767647,0.0001431636
09:12:51.404 > 178,2.4135573,0.7523714,0.00,24.4795322,0.0001461585
09:12:51.406 > 179,2.4142630,0.7553898,0.00,24.4846859,0.0001491768
